taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory,Column1,_1,_2,_3
7303135,Plantago maritima subsp. maritima,7303135,Plantago maritima subsp. maritima,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Plantaginaceae,2420,Plantago,3189695,Plantago maritima,3189755,,,,,,
7310786,Asplenium angustum Sw.,7310786,Asplenium angustum Sw.,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Polypodiales,392,Aspleniaceae,6625,Asplenium,2650583,Asplenium angustum,7310786,,,,,,
7744879,Musci,35,Bryophyta,1,SYNONYM,Plantae,6,Bryophyta,35,,,,,,,,,,,,,,,,
8007929,Saxifraga aizoon Ten.,8007929,Saxifraga aizoon Ten.,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Saxifragales,7219248,Saxifragaceae,2402,Saxifraga,2987833,Saxifraga aizoon,8007929,,,,,,
8035698,Anthemis cotula L.,8035698,Anthemis cotula L.,171,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Anthemis,3122476,Anthemis cotula,8035698,,,,,,
8234863,Gratiola aurea Muhl.,3171931,Gratiola lutea Raf.,34,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Plantaginaceae,2420,Gratiola,3171914,Gratiola lutea,3171931,,,,,,
9424497,Fuscocephaloziopsis albescens (Hook.) Váňa & L.Söderstr.,9424497,Fuscocephaloziopsis albescens (Hook.) Váňa & L.Söderstr.,12,ACCEPTED,Plantae,6,Marchantiophyta,9,Jungermanniopsida,126,Jungermanniales,381,Cephaloziaceae,2288,Fuscocephaloziopsis,2689160,Fuscocephaloziopsis albescens,9424497,,,,,,
9506331,Schistochilopsis incisa var. opacifolia (Culm. ex Meyl.) Bakalin,2689182,Schistochilopsis opacifolia (Culm. ex Meyl.) Konstant.,1,SYNONYM,Plantae,6,Marchantiophyta,9,Jungermanniopsida,126,Jungermanniales,381,Scapaniaceae,6129,Schistochilopsis,2689178,Schistochilopsis opacifolia,2689182,,,,,,
9780345,Solidago rugosa subsp. villosa,9780345,Solidago rugosa subsp. villosa,2,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Solidago,5388868,Solidago rugosa,5388967,,,,,,
10242289,Lewinskya speciosa (Nees) F.Lara, Garilleti & Goffinet,2672760,Orthotrichum speciosum Nees,4,SPECIES,SYNONYM,Plantae,6,Bryophyta,35,Bryopsida,327,Orthotrichales,1341,Orthotrichaceae,4668,Orthotrichum,2672620,,,2672760,NE,,
2386,Menyanthaceae,2386,Menyanthaceae,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Menyanthaceae,2386,,,,,2672760,,,,,
2647398,Triploceras verticillatum Bailey,2647398,Triploceras verticillatum Bailey,4,ACCEPTED,Plantae,6,Charophyta,7819616,Zygnematophyceae,333,Zygnematales,642,Desmidiaceae,8849,Triploceras,2647396,Triploceras verticillatum,2647398,,,,,,
2675664,Leucobryum albidum Lindberg,1863,2675664,Leucobryum albidum Lindberg,2,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Dicranales,1335,Dicranaceae,4635,Leucobryum,2675642,,,2675664,NE,,
2702816,Echinochloa muricata (P.Beauv.) Fernald,2702816,Echinochloa muricata (P.Beauv.) Fernald,19,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Echinochloa,2702794,Echinochloa muricata,2702816,2675664,,,,,
2705797,Oryzopsis racemosa (Sm.) Ricker ex Hitchc.,6560147,Patis racemosa (Sm.) Romasch., P.M.Peterson & Soreng,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Patis,4151403,Patis racemosa,,,NE,,,
2722208,Carex obtusata Lilj.,2722208,Carex obtusata Lilj.,2,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Carex,2721893,Carex obtusata,2722208,NE,,,,,
2722681,Carex ×neomiliaris Lepage,2722681,Carex ×neomiliaris Lepage,7,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Carex,2721893,Carex neomiliaris,2722681,,,,,,
2730259,Eriophorum chamissonis C.A.Mey.,2730259,Eriophorum chamissonis C.A.Mey.,54,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Eriophorum,2730118,Eriophorum chamissonis,2730259,,,,,,
2888711,Diervilla lonicera Mill.,2888711,Diervilla lonicera Mill.,827,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Dipsacales,946,Caprifoliaceae,6710,Diervilla,2888707,Diervilla lonicera,2888711,,,,,,
2925756,Lappula squarrosa (Retz.) Dumort.,2925756,Lappula squarrosa (Retz.) Dumort.,21,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Boraginales,7226464,Boraginaceae,2498,Lappula,2925752,Lappula squarrosa,2925756,,,,,,
2927208,Mentha aquatica L.,2927208,Mentha aquatica L.,5,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Mentha,2927173,Mentha aquatica,2927208,,,,,,
3033392,Ranunculus sabinei R.Br.,3033392,Ranunculus sabinei R.Br.,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Ranunculaceae,2410,Ranunculus,3033294,Ranunculus sabinei,3033392,,,,,,
3041022,Armoracia rusticana P.Gaertn., B.Mey. & Scherb.,3041022,Armoracia rusticana P.Gaertn.,147,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Armoracia,3041017,,,3041022,LC,,
3066112,Euphorbia epithymoides L.,3066112,Euphorbia epithymoides L.,2,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Euphorbiaceae,4691,Euphorbia,11397237,Euphorbia epithymoides,3066112,3041022,,,,,
3085433,Cerastium arvense L.,3085433,Cerastium arvense L.,204,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Caryophyllaceae,2518,Cerastium,2873815,Cerastium arvense,3085433,,,,,,
3110576,Ambrosia L.,3110576,Ambrosia L.,1,DOUBTFUL,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Ambrosia,3110576,,,,,,,,
3114229,Rudbeckia laciniata L.,3114229,Rudbeckia laciniata L.,602,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Rudbeckia,3114220,Rudbeckia laciniata,3114229,,,,,,
3171958,Euphrasia frigida Pugsley,3171958,Euphrasia frigida Pugsley,60,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Orobanchaceae,6651,Euphrasia,3171955,Euphrasia frigida,3171958,,,,,,
3172413,Utricularia intermedia Hayne,3172413,Utricularia intermedia Hayne,248,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lentibulariaceae,2391,Utricularia,3172398,Utricularia intermedia,3172413,,,,,,
4249809,Helianthus tuberosus var. subcanescens A.Gray,3119175,Helianthus tuberosus L.,9,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Helianthus,3119134,Helianthus tuberosus,3119175,,,,,,
4270636,Panicum dichotomiflorum subsp. dichotomiflorum,4270636,Panicum dichotomiflorum subsp. dichotomiflorum,2,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Panicum,2705064,Panicum dichotomiflorum,2705144,,,,,,
5272338,Cladophora sericea (Hudson) Kützing,5272338,Cladophora sericea (Hudson) Kützing,3,ACCEPTED,Plantae,6,Chlorophyta,36,Ulvophyceae,195,Cladophorales,1362,Cladophoraceae,4854,Cladophora,2643712,Cladophora sericea,5272338,,,,,,
5275441,Pellaea atropurpurea (L.) Link,5275441,Pellaea atropurpurea (L.) Link,41,ACCEPTED,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Polypodiales,392,Pteridaceae,2367,Pellaea,2651710,Pellaea atropurpurea,5275441,,,,,,
5282185,Kiaeria blyttii Brotherus,1923,5282185,Kiaeria blyttii Brotherus,31,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Dicranales,1335,Dicranaceae,4635,Kiaeria,2675143,,,5282185,NE,,
5298406,Iris reticulata M.Bieb.,5298406,Iris reticulata M.Bieb.,2,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Iridaceae,7698,Iris,2748017,Iris reticulata,5298406,5282185,,,,,
5360475,Trigonella foenum-graecum L.,5360475,Trigonella foenum-graecum L.,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Trigonella,2981525,Trigonella foenum-graecum,5360475,,,,,,
5367246,Argentina anserina (L.) Rydb.,5367246,Argentina anserina (L.) Rydb.,415,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Argentina,3026341,Argentina anserina,5367246,,,,,,
5371891,Oenanthe sarmentosa C.Presl ex DC.,5371891,Oenanthe sarmentosa C.Presl ex DC.,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Apiales,1351,Apiaceae,6720,Oenanthe,3034893,Oenanthe sarmentosa,5371891,,,,,,
5372880,Salix brachycarpa var. sansonii C.R.Ball,5372878,Salix brachycarpa Nutt.,2,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Salicaceae,6664,Salix,3039576,Salix brachycarpa,5372878,,,,,,
5373250,Cochlearia cyclocarpa S.F.Blake,5373249,Cochlearia tridactylites Banks ex DC.,13,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Cochlearia,3040481,Cochlearia tridactylites,5373249,,,,,,
5388999,Solidago leiocarpa DC.,5388999,Solidago leiocarpa DC.,4,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Solidago,5388868,Solidago leiocarpa,5388999,,,,,,
5414312,Primula laurentiana Fernald,5414312,Primula laurentiana Fernald,142,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ericales,1353,Primulaceae,6674,Primula,8026112,Primula laurentiana,5414312,,,,,,
5414935,Chelone glabra L.,5414935,Chelone glabra L.,1060,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Plantaginaceae,2420,Chelone,3171652,Chelone glabra,5414935,,,,,,
5670464,Urtica dioica var. procera (Willd.) Wedd.,7300563,Urtica gracilis subsp. gracilis,4,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Urticaceae,6639,Urtica,2984391,Urtica gracilis,6414539,,,,,,
5677972,Phragmites australis subsp. americanus Saltonst., P.M.Peterson & Soreng,5677972,Phragmites australis subsp. americanus Saltonst.,316,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Phragmites,2705783,,,5290149,,,
6413526,Juncus stygius var. americanus Buchenau,9182052,Juncus stygius subsp. americanus (Buchenau) Hultén,88,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Juncaceae,5353,Juncus,2701072,Juncus stygius,2701983,5290149,,,,,
6559989,Adiantum aleuticum var. aleuticum,6559989,Adiantum aleuticum var. aleuticum,15,ACCEPTED,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Polypodiales,392,Pteridaceae,2367,Adiantum,2650796,Adiantum aleuticum,2651843,,,,,,
7278008,Actaea rubra f. rubra,5371704,Actaea rubra (Aiton) Willd.,8,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Ranunculaceae,2410,Actaea,3032252,Actaea rubra,5371704,,,,,,
7346057,Adiantum pedatum subsp. pedatum,7346057,Adiantum pedatum subsp. pedatum,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Polypodiales,392,Pteridaceae,2367,Adiantum,2650796,Adiantum pedatum,2651832,,,,,,
7402163,Mnium cuspidatulum Dixon,7789689,Plagiomnium trichomanes (Mitt.) T.J.Kop.,1,SYNONYM,Plantae,6,Bryophyta,35,Bryopsida,327,Bryales,1333,Mniaceae,8742,Plagiomnium,8279158,Plagiomnium trichomanes,7789689,,,,,,
7813760,Hypnum arcuatiforme Kindb.,7813760,Hypnum arcuatiforme Kindb.,1,DOUBTFUL,Plantae,6,Bryophyta,35,Bryopsida,327,Hypnales,617,Hypnaceae,8751,Hypnum,2673041,Hypnum arcuatiforme,7813760,,,,,,
7856517,Dicotylophyllum G.Saporta,1892,7856517,Dicotylophyllum G.Saporta,2,GENUS,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,,,,,Dicotylophyllum,7856517,,,,,,
7872129,Bidens frondosa var. frondosa,5392174,Bidens frondosa L.,6,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Bidens,3105856,Bidens frondosa,5392174,,,,,,
8153860,Salix cordata var. rigida (Muhl.) B.Boivin,5372614,Salix eriocephala Michx.,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Salicaceae,6664,Salix,3039576,Salix eriocephala,5372614,,,,,,
9184619,Nasturtium microphyllum (Boenn. ex Rchb.) Rchb.,9184619,Nasturtium microphyllum (Boenn. ex Rchb.) Rchb.,7,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Nasturtium,7774084,Nasturtium microphyllum,9184619,,,,,,
2637803,Nitella furcata (Roxb. ex Bruzelius),2637869,Nitella mucronata (A.Braun) Miq.,2,SYNONYM,Plantae,6,Charophyta,7819616,Charophyceae,328,Charales,626,Characeae,8782,Nitella,2637771,Nitella mucronata,2637869,,,,,,
2650187,Botrychium pallidum Wagner,2650187,Botrychium pallidum Wagner,5,ACCEPTED,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Ophioglossales,393,Ophioglossaceae,6627,Botrychium,2650152,Botrychium pallidum,2650187,,,,,,
2677570,Cyrtomnium hymenophyllum Holmen,1957,2677570,Cyrtomnium hymenophyllum Holmen,9,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Bryales,1333,Mniaceae,8742,Cyrtomnium,2677568,,,2677570,NE,,
2689328,Calypogeia neesiana (C.Massal. & Carestia) Müll.Frib.,2689328,Calypogeia neesiana (C.Massal. & Carestia) Müll.Frib.,32,ACCEPTED,Plantae,6,Marchantiophyta,9,Jungermanniopsida,126,Jungermanniales,381,Calypogeiaceae,2289,Calypogeia,2689325,Calypogeia neesiana,2689328,2677570,,,,,
2689441,Orthocaulis atlanticus (Kaal.) H.Buch,2689441,Orthocaulis atlanticus (Kaal.) H.Buch,2,ACCEPTED,Plantae,6,Marchantiophyta,9,Jungermanniopsida,126,Jungermanniales,381,Anastrophyllaceae,2292,Orthocaulis,2689439,Orthocaulis atlanticus,2689441,,,,,,
2702675,Panicum werneri Scribn.,2702666,Dichanthelium linearifolium (Scribn.) Gould,2,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Dichanthelium,2702537,Dichanthelium linearifolium,2702666,,,,,,
2706026,Miscanthus sinensis Andersson,2706026,Miscanthus sinensis Andersson,18,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Miscanthus,2706020,Miscanthus sinensis,2706026,,,,,,
2711190,Schoenoplectus pungens (Vahl) Palla,2711190,Schoenoplectus pungens (Vahl) Palla,50,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Schoenoplectus,2710907,Schoenoplectus pungens,2711190,,,,,,
2773281,Ornithogalum nutans L.,2773281,Ornithogalum nutans L.,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Asparagaceae,7683,Ornithogalum,9606396,Ornithogalum nutans,2773281,,,,,,
2888627,Viburnum nudum L.,2888627,Viburnum nudum L.,2,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Dipsacales,946,Viburnaceae,4924416,Viburnum,2888580,Viburnum nudum,2888627,,,,,,
2925932,Hackelia virginiana (L.) I.M.Johnst.,2925932,Hackelia virginiana (L.) I.M.Johnst.,112,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Boraginales,7226464,Boraginaceae,2498,Hackelia,7943578,Hackelia virginiana,2925932,,,,,,
2927841,Polemonium vanbruntiae Britton,2927841,Polemonium vanbruntiae Britton,11,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ericales,1353,Polemoniaceae,6648,Polemonium,2927831,Polemonium vanbruntiae,2927841,,,,,,
3023852,Amelanchier spicata (Lam.) K.Koch,3023903,Amelanchier humilis Wiegand,69,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Amelanchier,3023817,Amelanchier humilis,3023903,,,,,,
3033112,Thalictrum L.,3033112,Thalictrum L.,2,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Ranunculaceae,2410,Thalictrum,3033112,,,,,,,,
3171962,Euphrasia hudsoniana Fernald & Wiegand,3171962,Euphrasia hudsoniana Fernald & Wiegand,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Orobanchaceae,6651,Euphrasia,3171955,Euphrasia hudsoniana,3171962,,,,,,
4121887,Agropyron violaceum (Hornem.) Lange,4104489,Elymus violaceus (Hornem.) J.Feilberg,2,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Elymus,10465436,Elymus violaceus,4104489,,,,,,
4133942,Anthoxanthum hirtum (Schrank) Y.Schouten & Veldkamp,2703346,Anthoxanthum nitens (Weber) Y.Schouten & Veldkamp,28,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Anthoxanthum,2705971,Anthoxanthum nitens,2703346,,,,,,
4277247,Lophozia silvicola H.Buch,4277247,Lophozia silvicola H.Buch,1,ACCEPTED,Plantae,6,Marchantiophyta,9,Jungermanniopsida,126,Jungermanniales,381,Lophoziaceae,3229887,Lophozia,2689209,Lophozia silvicola,4277247,,,,,,
4277369,Jungermannia tristis Nees,2689392,Jungermannia atrovirens Dumort.,1,SYNONYM,Plantae,6,Marchantiophyta,9,Jungermanniopsida,126,Jungermanniales,381,Jungermanniaceae,6136,Jungermannia,8176108,Jungermannia atrovirens,2689392,,,,,,
5281725,Grimmia torquata Drummond,1825,5281725,Grimmia torquata Drummond,10,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Grimmiales,1337,Grimmiaceae,8747,Grimmia,2673623,,,5281725,NE,,
5301162,Potamogeton crispus L.,5301162,Potamogeton crispus L.,54,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Alismatales,551,Potamogetonaceae,6721,Potamogeton,2756560,Potamogeton crispus,5301162,5281725,,,,,
5314293,Listera convallarioides (Sw.) Nutt.,2816287,Neottia convallarioides (Sw.) Rich.,13,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Orchidaceae,7689,Neottia,2816155,Neottia convallarioides,2816287,,,,,,
5388868,Solidago L.,5388868,Solidago L.,61,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Solidago,5388868,,,,,,,,
5652475,Polygonum amphibium var. emersum Michx.,4037007,Persicaria amphibia var. emersa (Michx.) J.C.Hickman,9,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Polygonaceae,2416,Persicaria,6390748,Persicaria amphibia,6391648,,,,,,
5705055,Helenium autumnale var. canaliculatum (Lam.) Torr. & A.Gray,5401877,Helenium autumnale L.,11,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Helenium,5401814,Helenium autumnale,5401877,,,,,,
5709491,Betula alleghaniensis var. alleghaniensis,5331779,Betula alleghaniensis Britton,11,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fagales,1354,Betulaceae,4688,Betula,2875008,Betula alleghaniensis,5331779,,,,,,
7259157,Ceratodon purpureus var. purpureus,5281381,Ceratodon purpureus Bridel,1826,VARIETY,SYNONYM,Plantae,6,Bryophyta,35,Bryopsida,327,Dicranales,1335,Ditrichaceae,8743,Ceratodon,2673445,Ceratodon purpureus,,,,,,
7533766,Poa pratensis subsp. angustifolia (L.) Arcang.,4128839,Poa angustifolia L.,2,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Poa,2704173,Poa angustifolia,4128839,,,,,,
7595637,Cornus canadensis Cham. & Schltr.,7595637,Cornus canadensis Cham. & Schltr.,1,DOUBTFUL,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Cornales,949,Cornaceae,6713,Cornus,3082226,Cornus canadensis,7595637,,,,,,
8156013,Brachythecium harpidioides Müll.Hal. & Kindb.,8156013,Brachythecium harpidioides Müll.Hal. & Kindb.,1,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Hypnales,617,Brachytheciaceae,4651,Brachythecium,9479232,Brachythecium harpidioides,8156013,,,,,,
8192453,Dicranum alatum (Barnes) Cardot & Thér.,2675446,Dicranum scoparium Hedwig,1801,SPECIES,SYNONYM,Plantae,6,Bryophyta,35,Bryopsida,327,Dicranales,1335,Dicranaceae,4635,Dicranum,2672916,Dicranum scoparium,,,NE,,,
8288930,Pilosella piloselloides (Vill.) Soják,8288930,Pilosella piloselloides (Vill.) Soják,40,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Pilosella,8179194,Pilosella piloselloides,8288930,NE,,,,,
8373355,Artemisia annua L.,8373355,Artemisia annua L.,22,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Artemisia,3120641,Artemisia annua,8373355,,,,,,
8637824,Schistidium apocarpum var. gracile (Röhl.) Bruch & Schimp.,7765824,Schistidium strictum (Turner) Loeske ex Martensson,2,SYNONYM,Plantae,6,Bryophyta,35,Bryopsida,327,Grimmiales,1337,Grimmiaceae,8747,Schistidium,7795248,Schistidium strictum,7765824,,,,,,
8662212,Rhinanthus minor subsp. groenlandicus (Ostenf.) Neumann,3742133,Rhinanthus minor subsp. borealis (Sterneck) P.D.Sell,7,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Orobanchaceae,6651,Rhinanthus,3172042,Rhinanthus minor,3172043,,,,,,
10317373,BOLD:AAA8928,10317373,BOLD:AAA8928,9,ACCEPTED,Plantae,6,Rhodophyta,106,Florideophyceae,342,Ceramiales,665,Delesseriaceae,4894,Phycodrys,2662331,Phycodrys fimbriata,8642010,,,,,,
2675170,Cynodontium strumiferum Lindberg,1864,2675170,Cynodontium strumiferum Lindberg,67,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Dicranales,1335,Dicranaceae,4635,Cynodontium,2673499,,,2675170,NE,,
2675490,Dicranum groenlandicum Bridel,1819,2675490,Dicranum groenlandicum Bridel,104,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Dicranales,1335,Dicranaceae,4635,Dicranum,2672916,2675170,,2675490,NE,,
2682023,Hypnum recurvatum Kindberg,1891,2682023,Hypnum recurvatum Kindberg,27,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Hypnales,617,Hypnaceae,8751,Hypnum,2673041,2675490,,2682023,NE,,
2688371,Lycopodium annotinum var. alpestre C.Hartm.,10888732,Spinulum annotinum subsp. alpestre (Hartm.) Uotila,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Lycopodiopsida,245,Lycopodiales,421,Lycopodiaceae,6725,Spinulum,9792913,Spinulum annotinum,3992189,2682023,,,,,
2720130,Scirpus hattorianus Makino,2720130,Scirpus hattorianus Makino,110,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Scirpus,2720078,Scirpus hattorianus,2720130,,,,,,
2772094,Muscari botryoides (L.) Mill.,2772094,Muscari botryoides (L.) Mill.,15,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Asparagaceae,7683,Muscari,2772004,Muscari botryoides,2772094,,,,,,
2790291,Corysanthes macrantha (Hook.f.) Hook.f.,5307659,Corybas macranthus (Hook.f.) Rchb.f.,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Orchidaceae,7689,Corybas,2790016,Corybas macranthus,5307659,,,,,,
2797333,Corallorhiza innata R.Br.,2797313,Corallorhiza trifida Châtel.,1,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Orchidaceae,7689,Corallorhiza,2797252,Corallorhiza trifida,2797313,,,,,,
2926981,Salvia L.,2926981,Salvia L.,1,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Salvia,2926981,,,,,,,,
3026846,Spiraea alba var. alba,3026585,Spiraea alba Du Roi,20,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Spiraea,3026392,Spiraea alba,3026585,,,,,,
3033520,Clematis occidentalis (Hornem.) DC.,3033520,Clematis occidentalis (Hornem.) DC.,22,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Ranunculaceae,2410,Clematis,3033512,Clematis occidentalis,3033520,,,,,,
