taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33
7456503,Metapochonia Kepler, S.A.Rehner & Humber,7456503,Metapochonia Kepler,5,GENUS,ACCEPTED,Fungi,5,Ascomycota,95,Sordariomycetes,320,Hypocreales,1290,Clavicipitaceae,8417,Metapochonia,7456503,7456503,,,,,,,,,,,,,
7507905,Protostropharia alcis (Kytöv.) Redhead,7507905,Protostropharia alcis (Kytöv.) Redhead,2,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Strophariaceae,4186,Protostropharia,7625102,Protostropharia alcis,7507905,7507905,NE,,,,,,,,,,,,
8344848,Entocybe turbida (Fr.) T.J.Baroni, V.Hofst. & Largent,8344848,Entocybe turbida (Fr.) T.J.Baroni,3,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Entolomataceae,4174,Entocybe,7398919,7398919,Entocybe turbida,8344848,NE,,,,,,,,,,
8720376,Dictyosporiaceae,8720376,Dictyosporiaceae,2,ACCEPTED,Fungi,5,Ascomycota,95,Dothideomycetes,183,Pleosporales,1047,Dictyosporiaceae,8720376,,,,,,,,,,,,,,,,,,
9284704,Cerioporus leptocephalus (Jacq.) Zmitr.,9284704,Cerioporus leptocephalus (Jacq.) Zmitr.,10,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Cerioporus,7240748,Cerioporus leptocephalus,9284704,9284704,NE,,,,,,,,,,,,
2520345,Fomes tenuis P.Karst.,8683249,Phellinus viticola (Schwein.) Donk,1,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Hymenochaetales,1304,Hymenochaetaceae,8468,Phellinus,2520108,Phellinus viticola,8683249,8683249,NE,,,,,,,,,,,,
2522171,Phellodon tomentosus (L.) Banker,2522171,Phellodon tomentosus (L.) Banker,17,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Thelephorales,530,Bankeraceae,7608,Phellodon,2522127,Phellodon tomentosus,2522171,2522171,NE,,,,,,,,,,,,
2522935,Thelephora terrestris Ehrh.,2522935,Thelephora terrestris Ehrh.,43,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Thelephorales,530,Thelephoraceae,3277,Thelephora,2513794,Thelephora terrestris,2522935,2522935,NE,,,,,,,,,,,,
2523689,Peniophora compta H.S.Jacks.,2523688,Peniophorella compta (H.S.Jacks.) K.H.Larss.,2,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Hymenochaetales,1304,Rickenellaceae,7964361,Peniophorella,2523651,Peniophorella compta,2523688,2523688,NE,,,,,,,,,,,,
2530462,Merismodes anomala (Pers.) Singer,2530462,Merismodes anomala (Pers.) Singer,6,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Niaceae,8446,Merismodes,2530372,Merismodes anomala,2530462,2530462,NE,,,,,,,,,,,,
2530932,Laccaria laccata var. pallidifolia (Peck) Peck,2530926,Laccaria laccata (Scop.) Cooke,7,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hydnangiaceae,8445,Laccaria,2526677,Laccaria laccata,2530926,2530926,,,,,,,,,,,,,
2546090,Stereum neglectum Peck,2546066,Lopharia cinerascens (Schwein.) G.Cunn.,1,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Polyporaceae,3286,Lopharia,2541232,Lopharia cinerascens,2546066,2546066,NE,,,,,,,,,,,,
2551317,Russula grisea Fr.,2551317,Russula grisea Fr.,2,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Russula,2551169,Russula grisea,2551317,2551317,NE,,,,,,,,,,,,
2581720,Pseudombrophila Boud.,2581720,Pseudombrophila Boud.,1,ACCEPTED,Fungi,5,Ascomycota,95,Pezizomycetes,316,Pezizales,1057,Pyronemataceae,4131,Pseudombrophila,2581720,,,,,,,,,,,,,,,,
2593027,Taphrina communis (Sadeb.) Giesenh.,2593027,Taphrina communis (Sadeb.) Giesenh.,9,ACCEPTED,Fungi,5,Ascomycota,95,Taphrinomycetes,184,Taphrinales,1299,Taphrinaceae,4169,Taphrina,2518036,Taphrina communis,2593027,2593027,NE,,,,,,,,,,,,
2596784,Bagliettoa calciseda (DC.) Gueidan & Cl.Roux,2596784,Bagliettoa calciseda (DC.) Gueidan & Cl.Roux,17,ACCEPTED,Fungi,5,Ascomycota,95,Eurotiomycetes,178,Verrucariales,1043,Verrucariaceae,4841,Bagliettoa,2596776,Bagliettoa calciseda,2596784,2596784,NE,,,,,,,,,,,,
2609510,Buellia geophila (Flörke ex Sommerf.) Lynge,2609510,Buellia geophila (Flörke ex Sommerf.) Lynge,1,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Caliciales,10861608,Caliciaceae,4115,Buellia,2587707,Buellia geophila,2609510,2609510,NE,,,,,,,,,,,,
2613143,Aulographum ledi Peck,6549278,Elsinoe ledi (Peck) Zeller,1,SYNONYM,Fungi,5,Ascomycota,95,Dothideomycetes,183,Myriangiales,1037,Elsinoaceae,8300,Elsinoe,2613125,Elsinoe ledi,6549278,6549278,NE,,,,,,,,,,,,
3346654,Entoloma mephiticum (Murrill) Hesler,3346654,Entoloma mephiticum (Murrill) Hesler,1,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Entolomataceae,4174,Entoloma,2530002,Entoloma mephiticum,3346654,3346654,NE,,,,,,,,,,,,
3349988,Cortinarius gentilissimus A.H.Sm.,3349988,Cortinarius gentilissimus A.H.Sm.,2,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Cortinariaceae,4172,Cortinarius,2524960,Cortinarius gentilissimus,3349988,3349988,NE,,,,,,,,,,,,
3350091,Cortinarius odorifer var. luteolus (M.M.Moser) Nespiak,2529272,Cortinarius odorifer Britzelm.,1,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Cortinariaceae,4172,Cortinarius,2524960,Cortinarius odorifer,2529272,2529272,,,,,,,,,,,,,
3351189,Cortinarius phyllophilus Peck,3351189,Cortinarius phyllophilus Peck,1,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Cortinariaceae,4172,Cortinarius,2524960,Cortinarius phyllophilus,3351189,3351189,NE,,,,,,,,,,,,
3427733,Physconia grumosa Kashiw. & Poelt,3427733,Physconia grumosa Kashiw. & Poelt,13,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Caliciales,10861608,Physciaceae,8369,Physconia,2609402,Physconia grumosa,3427733,3427733,NE,,,,,,,,,,,,
3468714,Phaeocalicium minutissimum (G.Merr.) Selva,3468714,Phaeocalicium minutissimum (G.Merr.) Selva,1,ACCEPTED,Fungi,5,Ascomycota,95,Eurotiomycetes,178,Mycocaliciales,1045,Mycocaliciaceae,4844,Phaeocalicium,2595683,Phaeocalicium minutissimum,3468714,3468714,NE,,,,,,,,,,,,
4911720,Mycena leptocephala (Pers.) Gillet,4911720,Mycena leptocephala (Pers.) Gillet,8,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Mycenaceae,4180,Mycena,5955261,Mycena leptocephala,4911720,4911720,NE,,,,,,,,,,,,
5261526,Chaenotheca furfuracea (L.) Tibell,5261526,Chaenotheca furfuracea (L.) Tibell,33,ACCEPTED,Fungi,5,Ascomycota,95,Coniocybomycetes,10874653,Coniocybales,10699167,Coniocybaceae,6243,Chaenotheca,2610335,Chaenotheca furfuracea,5261526,5261526,NE,,,,,,,,,,,,
6016675,Lactarius alpinus Peck,6016675,Lactarius alpinus Peck,4,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Lactarius,2532156,Lactarius alpinus,6016675,6016675,NE,,,,,,,,,,,,
7248528,Lecanora polytropa (Ehrh.) Rabenh.,7248528,Lecanora polytropa (Ehrh.) Rabenh.,70,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Lecanoraceae,4828,Lecanora,2569863,Lecanora polytropa,7248528,7248528,NE,,,,,,,,,,,,
7250379,Lobaria amplissima (Scop.) Forssell,6018203,Ricasolia amplissima (Scop.) De Not.,5,SYNONYM,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Peltigerales,1055,Lobariaceae,8375,Ricasolia,8529300,Ricasolia amplissima,6018203,6018203,NE,,,,,,,,,,,,
7530667,Orbilia subsphaerospora Baral,2020,7530667,Orbilia subsphaerospora Baral,1,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Orbiliomycetes,181,Orbiliales,1056,Orbiliaceae,4127,Orbilia,2513009,2513009,Orbilia subsphaerospora,7530667,NE,,,,,,,,,,
7545601,Phlegmacium pansa Fr.,8382933,Cortinarius pansa Fr.,3,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Cortinariaceae,4172,Cortinarius,2524960,Cortinarius pansa,8382933,8382933,NE,,,,,,,,,,,,
7991880,Peziza scutellata L.,2593897,Scutellinia scutellata (L.) Lambotte,1,SYNONYM,Fungi,5,Ascomycota,95,Pezizomycetes,316,Pezizales,1057,Pyronemataceae,4131,Scutellinia,2586663,Scutellinia scutellata,2593897,2593897,NE,,,,,,,,,,,,
8420879,Lindtneria leucobryophila (Henn.) Jülich,8420879,Lindtneria leucobryophila (Henn.) Jülich,3,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Stephanosporaceae,3280,Lindtneria,2552420,Lindtneria leucobryophila,8420879,8420879,NE,,,,,,,,,,,,
9689566,Pleotrichocladium Hern.-Restr., R.F.Castañeda & Gené,9689566,Pleotrichocladium Hern.-Restr.,3,GENUS,ACCEPTED,Fungi,5,Ascomycota,95,Dothideomycetes,183,Pleosporales,1047,Melanommataceae,8309,Pleotrichocladium,9689566,9689566,,,,,,,,,,,,,
9771382,Lichenomphalia oreades (Singer) Voitk, Thorn & I.Saar,9771382,Lichenomphalia oreades (Singer) Voitk,2,SPECIES,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hygrophoraceae,4176,Lichenomphalia,3268941,3268941,Lichenomphalia oreades,9771382,NE,,,,,,,,,,
11991236,Thaxterogaster pluvius (Fr.) Niskanen & Liimat.,9086575,Cortinarius pluvius (Fr.) Fr.,3,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Cortinariaceae,4172,Cortinarius,2524960,Cortinarius pluvius,9086575,9086575,NE,,,,,,,,,,,,
4151,Valsaceae,4151,Valsaceae,4,ACCEPTED,Fungi,5,Ascomycota,95,Sordariomycetes,320,Diaporthales,1289,Valsaceae,4151,,,,,,,,,,,,,,,,,,
2545043,Phlebia rufa (Pers.) M.P.Christ.,2545043,Phlebia rufa (Pers.) M.P.Christ.,5,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Meruliaceae,3287,Phlebia,2518738,Phlebia rufa,2545043,2545043,NE,,,,,,,,,,,,
2545249,Peniophora romellii Litsch.,2545248,Cabalodontia cretacea (Romell ex Bourdot & Galzin) Piątek,1,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Meruliaceae,3287,Cabalodontia,2545247,Cabalodontia cretacea,2545248,2545248,NE,,,,,,,,,,,,
2554294,Athelia bicolor (Peck) Parmasto,2554290,Piloderma bicolor (Peck) Jülich,1,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Atheliales,832,Atheliaceae,9665,Piloderma,2554276,Piloderma bicolor,2554290,2554290,NE,,,,,,,,,,,,
2555790,Dendrocorticium M.J.Larsen & Gilb.,2555790,Dendrocorticium M.J.Larsen & Gilb.,1,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Corticiales,1301,Corticiaceae,8461,Dendrocorticium,2555790,,,,,,,,,,,,,,,,
2557559,Ustilago striiformis (Westend.) Niessl,2557559,Ustilago striiformis (Westend.) Niessl,5,ACCEPTED,Fungi,5,Basidiomycota,34,Ustilaginomycetes,148,Ustilaginales,1121,Ustilaginaceae,3821,Ustilago,2513349,Ustilago striiformis,2557559,2557559,NE,,,,,,,,,,,,
2559320,Mortierella sclerotiella Milko,2559320,Mortierella sclerotiella Milko,2,ACCEPTED,Fungi,5,Zygomycota,96,Mortierellomycetes,9651048,Mortierellales,858,Mortierellaceae,4093,Mortierella,2558228,Mortierella sclerotiella,2559320,2559320,NE,,,,,,,,,,,,
2563784,Creonectria coccinea (Pers.) Seaver,2563781,Neonectria coccinea (Pers.) Rossman & Samuels,2,SYNONYM,Fungi,5,Ascomycota,95,Sordariomycetes,320,Hypocreales,1290,Nectriaceae,4152,Neonectria,2563867,Neonectria coccinea,2563781,2563781,NE,,,,,,,,,,,,
2569021,Gloeosporium cocophilum Wakef.,2569005,Colletotrichum gloeosporioides (Penz.) Penz. & Sacc.,1,SYNONYM,Fungi,5,Ascomycota,95,Sordariomycetes,320,Glomerellales,9705517,Glomerellaceae,2461,Colletotrichum,2563219,Colletotrichum gloeosporioides,2569005,2569005,NE,,,,,,,,,,,,
2581942,Arthonia E.Acharius,1806,2581942,Arthonia E.Acharius,18,GENUS,ACCEPTED,Fungi,5,Ascomycota,95,Arthoniomycetes,313,Arthoniales,1273,Arthoniaceae,8363,Arthonia,2581942,2581942,,,NE,,,,,,,,,,
2582920,Godronia confertus (D.S.Hone) J.W.Groves,2582920,Godronia confertus (D.S.Hone) J.W.Groves,5,ACCEPTED,Fungi,5,Ascomycota,95,Leotiomycetes,179,Helotiales,1052,Godroniaceae,8383354,Godronia,2579062,Godronia confertus,2582920,2582920,NE,,,,,,,,,,,,
2583088,Ciboria rufofusca (O.Weberb.) Sacc.,2583088,Ciboria rufofusca (O.Weberb.) Sacc.,5,ACCEPTED,Fungi,5,Ascomycota,95,Leotiomycetes,179,Helotiales,1052,Sclerotiniaceae,8385,Ciboria,2580375,Ciboria rufofusca,2583088,2583088,NE,,,,,,,,,,,,
2587707,Buellia De Not.,1846,2587707,Buellia De Not.,5,GENUS,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Caliciales,10861608,Caliciaceae,4115,Buellia,2587707,2587707,,,NE,,,,,,,,,,
2589123,Minimelanolocus obscurus (Matsush.) R.F.Castañeda & Heredia,2589123,Minimelanolocus obscurus (Matsush.) R.F.Castañeda & Heredia,3,ACCEPTED,Fungi,5,Ascomycota,95,Eurotiomycetes,178,Chaetothyriales,1038,Herpotrichiellaceae,4825,Minimelanolocus,2589091,Minimelanolocus obscurus,2589123,2589123,NE,,,,,,,,,,,,
2599776,Trapeliopsis granulosa (Hoffm.) Lumbsch,2599776,Trapeliopsis granulosa (Hoffm.) Lumbsch,217,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Baeomycetales,1042,Trapeliaceae,8344,Trapeliopsis,2599761,Trapeliopsis granulosa,2599776,2599776,NE,,,,,,,,,,,,
2610013,Caloplaca leucoraea (Ach.) Branth,8188898,Bryoplaca sinapisperma (DC.) Søchting, Frödén & Arup,SPECIES,SYNONYM,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Teloschistales,1050,Teloschistaceae,8368,Bryoplaca,8469949,Bryoplaca sinapisperma,Bryoplaca sinapisperma,8188898,NE,,,,,,,,,,,
2613764,Helicoma curtisii Berk.,2613767,Thaxteriella pezizula (Berk. & M.A.Curtis) Petr.,1,SYNONYM,Fungi,5,Ascomycota,95,Dothideomycetes,183,Tubeufiales,7759254,Tubeufiaceae,8316,Thaxteriella,2613901,Thaxteriella pezizula,2613767,2613767,NE,,,,,,,,,,,,
2622623,Mycosphaerella effigurata (Schwein.) House,2622623,Mycosphaerella effigurata (Schwein.) House,1,ACCEPTED,Fungi,5,Ascomycota,95,Dothideomycetes,183,Capnodiales,1262,Mycosphaerellaceae,4797,Mycosphaerella,2569921,Mycosphaerella effigurata,2622623,2622623,NE,,,,,,,,,,,,
2627324,Nowakowskiella elegans (Nowak.) J.Schröt.,2627324,Nowakowskiella elegans (Nowak.) J.Schröt.,1,ACCEPTED,Fungi,5,Chytridiomycota,94,Chytridiomycetes,318,Chytridiales,1118,Nowakowskiellaceae,3279475,Nowakowskiella,2627321,Nowakowskiella elegans,2627324,2627324,NE,,,,,,,,,,,,
3331868,Inocybe marmoripes G.F.Atk.,3331868,Inocybe marmoripes G.F.Atk.,3,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Inocybaceae,4177,Inocybe,2527866,Inocybe marmoripes,3331868,3331868,NE,,,,,,,,,,,,
3340858,Lepiota elaiophylla Vellinga & Huijser,3340858,Lepiota elaiophylla Vellinga & Huijser,1,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Agaricaceae,4170,Lepiota,9227295,Lepiota elaiophylla,3340858,3340858,NE,,,,,,,,,,,,
3346704,Entoloma argentinum (Speg.) E.Horak,3346704,Entoloma argentinum (Speg.) E.Horak,1,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Entolomataceae,4174,Entoloma,2530002,Entoloma argentinum,3346704,3346704,NE,,,,,,,,,,,,
3549071,Arthonia atra (Pers.) A.Schneid.,3549071,Arthonia atra (Pers.) A.Schneid.,2,ACCEPTED,Fungi,5,Ascomycota,95,Arthoniomycetes,313,Arthoniales,1273,Arthoniaceae,8363,Arthonia,2581942,Arthonia atra,3549071,3549071,NE,,,,,,,,,,,,
5243243,Lycoperdon umbrinum Pers.,5243243,Lycoperdon umbrinum Pers.,29,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Agaricaceae,4170,Lycoperdon,9367003,Lycoperdon umbrinum,5243243,5243243,NE,,,,,,,,,,,,
5244518,Clavaria krieglsteineri Kajan & Grauw.,5244518,Clavaria krieglsteineri Kajan & Grauw.,2,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Clavariaceae,8442,Clavaria,9091779,Clavaria krieglsteineri,5244518,5244518,NE,,,,,,,,,,,,
5245606,Corticium sulphureoisabellinum Litsch.,1940,7653519,Flavophlebia sulphureoisabellina (Litsch.) K.H.Larss. & Hjortstam,SPECIES,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Meruliaceae,3287,Flavophlebia,2544240,Flavophlebia sulphureoisabellina,Flavophlebia sulphureoisabellina,7653519,NE,,,,,,,,,,,
5251961,Fusarium oxysporum Schltdl.,5251961,Fusarium oxysporum Schltdl.,39,ACCEPTED,Fungi,5,Ascomycota,95,Sordariomycetes,320,Hypocreales,1290,Nectriaceae,4152,Fusarium,2554026,Fusarium oxysporum,5251961,5251961,NE,,,,,,,,,,,,
5447183,Clavaria arborea G.F.Atk.,5447183,Clavaria arborea G.F.Atk.,2,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Clavariaceae,8442,Clavaria,9091779,Clavaria arborea,5447183,5447183,NE,,,,,,,,,,,,
5448112,Mycena stannea (Fr.) Quél.,5448112,Mycena stannea (Fr.) Quél.,2,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Mycenaceae,4180,Mycena,5955261,Mycena stannea,5448112,5448112,NE,,,,,,,,,,,,
5952898,Helotium scutula (Pers.) P.Karst.,2582331,Hymenoscyphus scutula (Pers.) W.Phillips,4,SYNONYM,Fungi,5,Ascomycota,95,Leotiomycetes,179,Helotiales,1052,Helotiaceae,8381,Hymenoscyphus,2513008,Hymenoscyphus scutula,2582331,2582331,NE,,,,,,,,,,,,
6017198,Pilophorus robustus Th.Fr.,6017198,Pilophorus robustus Th.Fr.,4,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Cladoniaceae,8328,Pilophorus,2607513,Pilophorus robustus,6017198,6017198,NE,,,,,,,,,,,,
7257922,Pseudorhizina sphaerospora (Peck) Pouzar,5497458,Gyromitra sphaerospora (Peck) Sacc.,3,SYNONYM,Fungi,5,Ascomycota,95,Pezizomycetes,316,Pezizales,1057,Discinaceae,7005,Gyromitra,2593331,Gyromitra sphaerospora,5497458,5497458,NT,,,,,,,,,,,,
7412491,Diaporthe amygdali (Delacr.) Udayanga, Crous & K.D.Hyde,7412491,Diaporthe amygdali (Delacr.) Udayanga,1,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Sordariomycetes,320,Diaporthales,1289,Diaporthaceae,4146,Diaporthe,2566075,2566075,Diaporthe amygdali,7412491,NE,,,,,,,,,,
7485478,Stemphylium botryosum Wallr.,7485478,Stemphylium botryosum Wallr.,1,ACCEPTED,Fungi,5,Ascomycota,95,Dothideomycetes,183,Pleosporales,1047,Pleosporaceae,8315,Stemphylium,2592424,Stemphylium botryosum,7485478,7485478,NE,,,,,,,,,,,,
7487766,Alnicola umbrina (R.Maire) Kühner,7487766,Alnicola umbrina (R.Maire) Kühner,1,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Hymenogastraceae,3309302,Alnicola,7501242,Alnicola umbrina,7487766,7487766,NE,,,,,,,,,,,,
7794781,Corticium luridum Bres.,2553269,Gloeocystidiellum luridum (Bres.) Boidin,3,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Stereaceae,3279,Gloeocystidiellum,2544311,Gloeocystidiellum luridum,2553269,2553269,NE,,,,,,,,,,,,
7986826,Clavaria vermicularis Scop.,5244501,Clavaria fragilis Holmsk.,1,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Clavariaceae,8442,Clavaria,9091779,Clavaria fragilis,5244501,5244501,NE,,,,,,,,,,,,
9080764,Tremiscus helvelloides (DC.) Donk,8824388,Guepinia helvelloides (DC.) Fr.,7,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Auriculariales,1062,,,Guepinia,10523914,Guepinia helvelloides,8824388,8824388,NE,,,,,,,,,,,,
10811483,Postia simulans (P.Karst.) Spirin & B.Rivoire,10811483,Postia simulans (P.Karst.) Spirin & B.Rivoire,1,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Fomitopsidaceae,7619,Postia,2542764,Postia simulans,10811483,10811483,NE,,,,,,,,,,,,
2518115,Itersonilia Derx,2518115,Itersonilia Derx,2,ACCEPTED,Fungi,5,Basidiomycota,34,Tremellomycetes,149,Cystofilobasidiales,1125,Cystofilobasidiaceae,7582,Itersonilia,2518115,,,,,,,,,,,,,,,,
2518164,Tausonia Babeva,1998,2518164,Tausonia Babeva,7,GENUS,ACCEPTED,Fungi,5,Basidiomycota,34,Tremellomycetes,149,Cystofilobasidiales,1125,Mrakiaceae,9479658,Tausonia,2518164,2518164,,,,,,,,,,,,,
2518610,Pleurotus (Fr.) P.Kumm.,1871,2518610,Pleurotus (Fr.) P.Kumm.,3,GENUS,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Pleurotaceae,4183,Pleurotus,2518610,2518610,,,NE,,,,,,,,,,
2529023,Cortinarius croceocaeruleus (Pers.) Fr.,2529023,Cortinarius croceocaeruleus (Pers.) Fr.,1,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Cortinariaceae,4172,Cortinarius,2524960,Cortinarius croceocaeruleus,2529023,2529023,NE,,,,,,,,,,,,
2529299,Cortinarius mussivus (Fr.) Melot,2529299,Cortinarius mussivus (Fr.) Melot,3,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Cortinariaceae,4172,Cortinarius,2524960,Cortinarius mussivus,2529299,2529299,NE,,,,,,,,,,,,
2539542,Nolanea verna (S.Lundell) Kotl. & Pouzar,2539539,Entoloma vernum S.Lundell,7,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Agaricales,1499,Entolomataceae,4174,Entoloma,2530002,Entoloma vernum,2539539,2539539,NE,,,,,,,,,,,,
2541399,Phanerochaete alnea (Fr.) P.Karst.,2541399,Phanerochaete alnea (Fr.) P.Karst.,2,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Phanerochaetaceae,7617,Phanerochaete,2519055,Phanerochaete alnea,2541399,2541399,NE,,,,,,,,,,,,
2544363,Radulum casearium (Morgan) Lloyd,2544361,Radulodon casearius (Morgan) Ryvarden,3,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Meruliaceae,3287,Radulodon,2541584,Radulodon casearius,2544361,2544361,NE,,,,,,,,,,,,
2549513,Phlebiella sulphurea (Pers.) Ginns & M.N.L.Lefebvre,2549502,Xenasmatella vaga (Fr.) Stalpers,2,SYNONYM,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Polyporales,1145,Xenasmataceae,7615,Xenasmatella,2523012,Xenasmatella vaga,2549502,2549502,NE,,,,,,,,,,,,
2551511,Russula pelargonia Niolle,2551511,Russula pelargonia Niolle,1,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Russulales,1144,Russulaceae,7609,Russula,2551169,Russula pelargonia,2551511,2551511,NE,,,,,,,,,,,,
2553849,Basidiodendron cinereum (Bres.) Luck-Allen,2553849,Basidiodendron cinereum (Bres.) Luck-Allen,1,ACCEPTED,Fungi,5,Basidiomycota,34,Agaricomycetes,186,Auriculariales,1062,,,Basidiodendron,7668534,Basidiodendron cinereum,2553849,2553849,NE,,,,,,,,,,,,
2573339,Cladorrhinum brunnescens W.Gams,2573339,Cladorrhinum brunnescens W.Gams,2,ACCEPTED,Fungi,5,Ascomycota,95,Sordariomycetes,320,Sordariales,1061,Lasiosphaeriaceae,4162,Cladorrhinum,2573336,Cladorrhinum brunnescens,2573339,2573339,NE,,,,,,,,,,,,
2593806,Otidea leporina (Batsch) Fuckel,2593806,Otidea leporina (Batsch) Fuckel,3,ACCEPTED,Fungi,5,Ascomycota,95,Pezizomycetes,316,Pezizales,1057,Pyronemataceae,4131,Otidea,2593788,Otidea leporina,2593806,2593806,NE,,,,,,,,,,,,
2594185,Tarzetta cupularis (L.) Svrček,2594185,Tarzetta cupularis (L.) Svrček,7,ACCEPTED,Fungi,5,Ascomycota,95,Pezizomycetes,316,Pezizales,1057,Pyronemataceae,4131,Tarzetta,2583500,Tarzetta cupularis,2594185,2594185,NE,,,,,,,,,,,,
2607716,Cladonia cenotea (Ach.) Schaer.,2607716,Cladonia cenotea (Ach.) Schaer.,243,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Cladoniaceae,8328,Cladonia,2607519,Cladonia cenotea,2607716,2607716,NE,,,,,,,,,,,,
2608115,Ramalina fastigiata (Pers.) Ach.,2608115,Ramalina fastigiata (Pers.) Ach.,7,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Ramalinaceae,4812,Ramalina,2521975,Ramalina fastigiata,2608115,2608115,NE,,,,,,,,,,,,
