"geom","min_year","max_year","year_interval","year_count","id"
"POINT(-65.50048 43.2532)",1996,2016,20,"18",11540
"POINT(-65.50048 43.2532)",1970,1981,11,"11",11733
"POINT(-61.56738 44.19795)",1995,2016,21,"22",12624
"POINT(-63 47)",1971,2016,45,"46",10059
"POINT(-77.396957 43.50608)",1997,2018,21,"22",14011
"POINT(-79.361398 43.62142)",2006,2012,6,"4",13494
"POINT(-63.06152 46.75491)",1978,2018,40,"41",14578
"POINT(-72.47958 46.88236)",2016,2021,5,"2",15901
"POINT(-77.547686 43.947746)",1992,2018,26,"27",14049
"POINT(-63.728047 47.637685)",1970,1994,24,"25",10831
"POINT(-48.33984 44.59046)",1977,2000,23,"24",14337
"POINT(-53.864595 53.910492)",1973,1994,21,"21",10317
"POINT(-64.11454 46.1827)",2011,2014,3,"2",15261
"POINT(-63.2 42)",1973,1986,13,"14",13160
"POINT(-74.381869 45.160229)",1984,2018,34,"17",13695
"POINT(-71.71751 46.41901)",2016,2017,1,"2",15918
"POINT(-74.58861 36.44722)",1985,2014,29,"30",14632
"POINT(-73.107078 52.941847)",1970,2014,44,"45",12799
"POINT(-84.52551 50.219196)",2016,2017,1,"2",14997
"POINT(-61.181309 42.866877)",1971,1994,23,"9",11118
"POINT(-47.89333 50.44083)",1983,2018,35,"36",14265
"POINT(-56.766309 56.477534)",1978,1991,13,"5",10640
"POINT(-64.657552 47.746584)",2004,2010,6,"7",15515
"POINT(-58.635512 47.364248)",1971,1994,23,"22",10462
"POINT(-79.0275 38.571111)",1974,1979,5,"6",10067
"POINT(-72.82857 45.04889)",2016,2021,5,"3",16074
"POINT(-53.864595 53.910492)",1976,1994,18,"15",10639
"POINT(-60.79843 53.003392)",1974,2014,40,"41",12715
"POINT(-71.759018 43.932686)",2012,2014,2,"3",13090
"POINT(-79.361398 43.62142)",2006,2012,6,"4",13581
"POINT(-61.56738 44.19795)",1995,2016,21,"22",11909
"POINT(-65.63232 43.2452)",1980,2008,28,"29",14155
"POINT(-61.56738 44.19795)",1995,2016,21,"22",12208
"POINT(-64.126831 46.773778)",2004,2010,6,"7",15330
"POINT(-63.14804 46.23122)",2011,2014,3,"2",15187
"POINT(-61.56738 44.19795)",1996,2016,20,"14",12130
"POINT(-71.71751 46.41901)",2018,2020,2,"3",16061
"POINT(-61.56738 44.19795)",1982,1994,12,"12",12581
"POINT(-77.72313 43.99472)",2008,2015,7,"2",13893
"POINT(-52.121122 50.695322)",1970,1994,24,"18",10287
"POINT(-61.164851 45.857738)",1995,1997,2,"3",14081
"POINT(-76.794435 44.062208)",1992,2018,26,"27",13679
"POINT(-65.50048 43.2532)",1995,2016,21,"22",11439
"POINT(-61.56738 44.19795)",2010,2014,4,"2",12163
"POINT(-65.50048 43.2532)",1970,1975,5,"4",11669
"POINT(-70.87637 46.85767)",2016,2021,5,"6",16026
"POINT(-74.018383 39.10066)",1967,2005,38,"39",14244
"POINT(-63.06152 46.75491)",1978,2018,40,"41",14606
"POINT(-64.861867 46.665292)",2011,2014,3,"2",15442
"POINT(-64.951922 46.75123)",2006,2010,4,"3",15684
"POINT(-70.87637 46.85767)",2018,2021,3,"2",16068
"POINT(-50 43.083333)",1997,2011,14,"15",13443
"POINT(-65.3 43)",1970,1997,27,"28",13365
"POINT(-52.121122 50.695322)",1975,1989,14,"3",10656
"POINT(-69 43)",1967,1989,22,"23",13229
"POINT(-64.56477 46.273319)",2007,2010,3,"2",15789
"POINT(-61.56738 44.19795)",1996,2016,20,"11",11419
"POINT(-65.50048 43.2532)",1970,1981,11,"12",11975
"POINT(-61.56738 44.19795)",1970,1981,11,"12",12391
"POINT(-65.50048 43.2532)",1982,1994,12,"13",11412
"POINT(-74.381869 45.160229)",1990,2018,28,"3",13910
"POINT(-70.87637 46.85767)",2016,2021,5,"6",16094
"POINT(-61.56738 44.19795)",1982,1994,12,"13",12071
"POINT(-82.81667 42.16667)",1992,1994,2,"3",13006
"POINT(-66.214847 41.627502)",1980,1993,13,"10",10975
"POINT(-61.181309 42.866877)",1970,1994,24,"25",10164
"POINT(-63.888896 46.512101)",2009,2010,1,"2",15087
"POINT(-65.57426 46.98624)",2008,2010,2,"3",15121
"POINT(-65.50048 43.2532)",1983,1991,8,"6",12045
"POINT(-82.517801 41.970728)",2002,2003,1,"2",15002
"POINT(-64.965766 47.341712)",2006,2010,4,"5",15683
"POINT(-58.452138 49.69674)",1971,1994,23,"23",11056
"POINT(-69 43)",1967,1989,22,"23",13208
"POINT(-72.82857 45.04889)",2019,2021,2,"2",15917
"POINT(-74.381869 45.160229)",1984,2018,34,"17",13693
"POINT(-65.50048 43.2532)",1982,1994,12,"13",11562
"POINT(-63 47)",1978,1990,12,"13",13267
"POINT(-63 47)",1977,2016,39,"24",10005
"POINT(-61.1985 45.9668)",1996,1997,1,"2",14080
"POINT(-61.56738 44.19795)",1982,1994,12,"13",12037
"POINT(-75.348421 39.407679)",1961,2013,52,"53",11127
"POINT(-72.88129 46.69751)",2016,2021,5,"2",15942
"POINT(-75.517 45.419)",1983,2001,18,"2",14827
"POINT(-71.093778 40.671798)",1967,2005,38,"39",14375
"POINT(-86 50)",1970,2014,44,"45",12842
"POINT(-63.728047 47.637685)",1970,1994,24,"25",10746
"POINT(-74.381869 45.160229)",1998,2016,18,"5",13930
"POINT(-52.782383 44.683779)",1970,1994,24,"22",10622
"POINT(-65.50048 43.2532)",1970,1981,11,"12",12330
"POINT(-65.50048 43.2532)",1970,1981,11,"12",12028
"POINT(-79.361398 43.62142)",2006,2012,6,"4",13579
"POINT(-61.56738 44.19795)",1970,1978,8,"3",12135
"POINT(-77.547686 43.947746)",1992,2012,20,"21",13457
"POINT(-67.064717 44.266029)",1972,1994,22,"13",10769
"POINT(-63 47)",1971,2016,45,"46",10039
"POINT(-72.88129 46.69751)",2016,2019,3,"3",16086
"POINT(-61.181309 42.866877)",1970,1983,13,"7",10446
"POINT(-61.56738 44.19795)",1970,1981,11,"12",12124
"POINT(-63.446958 46.46855)",2004,2010,6,"7",15756
"POINT(-77.229936 44.152886)",1992,2018,26,"27",13763
"POINT(-65.6491 47.6175)",2009,2011,2,"2",15551
"POINT(-56 49)",1990,2010,20,"21",11219
"POINT(-72.88129 46.69751)",2016,2021,5,"5",15899
"POINT(-65.50048 43.2532)",1995,2016,21,"22",11766
"POINT(-61.56738 44.19795)",1991,1993,2,"3",12421
"POINT(-65.098835 42.729563)",1979,1983,4,"3",10518
"POINT(-68.615921 41.275324)",1950,2016,66,"67",14544
"POINT(-77.396957 43.50608)",1997,2018,21,"22",13947
"POINT(-72 54)",1970,2014,44,"45",12757
"POINT(-65.562778 46.995278)",2004,2010,6,"6",15589
"POINT(-71 41)",1977,1994,17,"17",14834
"POINT(-65.50048 43.2532)",1970,1978,8,"6",11647
"POINT(-61.56738 44.19795)",1995,2016,21,"22",12570
"POINT(-63 47)",1971,2016,45,"46",10025
"POINT(-61.56738 44.19795)",1970,1981,11,"12",11799
"POINT(-73.43806 38.53306)",1963,2009,46,"47",14418
"POINT(-63.739472 45.85055)",2007,2009,2,"3",15791
"POINT(-68.615921 41.275324)",1950,2007,57,"58",14431
"POINT(-56.088564 46.878456)",1978,2001,23,"2",14809
"POINT(-62.650653 47.394909)",1952,2012,60,"60",11291
"POINT(-65.50048 43.2532)",1995,2016,21,"22",12170
"POINT(-63.66575 45.8547)",2011,2014,3,"2",15370
"POINT(-70.87637 46.85767)",2016,2021,5,"6",16202
"POINT(-53.864595 53.910492)",1974,1994,20,"19",10579
"POINT(-83.05 42.033333)",1975,2004,29,"29",12905
"POINT(-71.71751 46.41901)",2016,2021,5,"2",16227
"POINT(-72.82857 45.04889)",2016,2021,5,"3",16199
"POINT(-61.56738 44.19795)",1995,2009,14,"7",11344
"POINT(-65.50048 43.2532)",1982,1994,12,"13",11955
"POINT(-61.56738 44.19795)",1995,2016,21,"22",12635
"POINT(-66.214847 41.627502)",1977,1993,16,"12",10145
"POINT(-52.782383 44.683779)",1970,1994,24,"23",10763
"POINT(-61.455567 46.07815)",2004,2010,6,"7",15528
"POINT(-79.58333 42.85)",1985,1994,9,"10",14820
"POINT(-62.11238 46.383134)",2011,2014,3,"2",15770
"POINT(-65.50048 43.2532)",1995,2016,21,"22",11506
"POINT(-63.802767 46.136433)",2011,2014,3,"2",15781
"POINT(-64.8083 47.67109)",2009,2010,1,"2",15081
"POINT(-57.771263 49.761184)",1971,2011,40,"41",11305
"POINT(-68.3 43.3)",2007,2014,7,"8",14470
"POINT(-65.50048 43.2532)",1983,1994,11,"4",11913
"POINT(-68.526458 40.575228)",1982,2016,34,"35",14535
"POINT(-64.861867 46.665292)",2006,2010,4,"4",15585
"POINT(-64.861867 46.665292)",2007,2010,3,"4",15453
"POINT(-70.87637 46.85767)",2019,2021,2,"3",15955
"POINT(-61 47)",1967,2010,43,"42",11267
"POINT(-65.50048 43.2532)",1970,1981,11,"11",12144
"POINT(-65.50048 43.2532)",1970,1981,11,"12",12295
"POINT(-72 54)",1970,2014,44,"45",12844
"POINT(-61.56738 44.19795)",1982,1994,12,"13",11949
"POINT(-58.74 49.68361)",1987,2011,24,"25",11207
"POINT(-59.853639 59.286076)",1978,1988,10,"5",10366
"POINT(-63.739472 45.85055)",2005,2009,4,"5",15401
"POINT(-53.183871 49.756652)",1951,1984,33,"13",13120
"POINT(-61.017433 46.6243)",2011,2014,3,"2",15471
"POINT(-61.017433 46.6243)",2008,2010,2,"3",15598
"POINT(-61.181309 42.866877)",1974,1984,10,"3",10726
"POINT(-65.50048 43.2532)",1974,1978,4,"2",11838
"POINT(-61.56738 44.19795)",1982,1994,12,"12",12047
"POINT(-65.50048 43.2532)",1995,2016,21,"22",11341
"POINT(-68.526458 40.575228)",1982,2016,34,"35",14759
"POINT(-59.853639 59.286076)",1978,1987,9,"3",10904
"POINT(-65.3 43)",1962,1988,26,"27",13303
"POINT(-52.121122 50.695322)",1970,1994,24,"19",10442
"POINT(-61.56738 44.19795)",1970,1981,11,"12",11969
"POINT(-61.1985 45.9668)",1996,1997,1,"2",14096
"POINT(-67.064717 44.266029)",1971,1990,19,"9",10976
"POINT(-65.50048 43.2532)",1970,1981,11,"11",11364
"POINT(-61.56738 44.19795)",1982,1994,12,"13",12304
"POINT(-62.90725 46.058533)",2005,2010,5,"4",15639
"POINT(-74.381869 45.160229)",1998,2010,12,"2",14039
"POINT(-48.319336 48.138699)",1975,1982,7,"8",14880
"POINT(-61.56738 44.19795)",1970,1981,11,"8",12118
"POINT(-50.370609 48.414273)",1977,2000,23,"24",14218
"POINT(-57.690888 43.437611)",1982,1992,10,"4",11108
"POINT(-61.56738 44.19795)",1995,2016,21,"22",12535
"POINT(-61.56738 44.19795)",1970,1981,11,"12",11396
"POINT(-61.56738 44.19795)",1970,1981,11,"12",11357
"POINT(-63 47)",1971,2011,40,"40",11213
"POINT(-74.42417 45.11111)",1974,2018,44,"44",12976
"POINT(-61.56738 44.19795)",1984,1992,8,"7",11910
"POINT(-81.87611 45.625)",1950,1983,33,"34",13317
"POINT(-69.041914 40.95268)",1984,2016,32,"33",14755
"POINT(-61.56738 44.19795)",1982,1994,12,"13",11606
"POINT(-62.067902 49.652037)",1972,1994,22,"21",10459
"POINT(-71.71751 46.41901)",2016,2021,5,"6",16005
"POINT(-77.229936 44.152886)",1992,2018,26,"27",13661
"POINT(-52.782383 44.683779)",1970,1994,24,"24",10654
"POINT(-65.50048 43.2532)",1985,2016,31,"7",11827
"POINT(-55.995809 46.034584)",1974,1991,17,"5",10968
"POINT(-65.50048 43.2532)",1985,2016,31,"7",12094
"POINT(-64.7 43.374167)",1983,2008,25,"26",11244
"POINT(-63.165833 46.420833)",2011,2014,3,"2",15752
"POINT(-61.56738 44.19795)",1970,1980,10,"6",11916
"POINT(-61.56738 44.19795)",1982,1994,12,"13",11633
"POINT(-63.06152 46.75491)",1978,2018,40,"41",14803
"POINT(-77.072526 44.096244)",1992,2018,26,"27",13673
"POINT(-61.56738 44.19795)",1995,2010,15,"11",11625
"POINT(-77.22225 44.149251)",2001,2015,14,"14",13588
"POINT(-73.148804 47.931066)",1965,2013,48,"49",11126
"POINT(-65.50048 43.2532)",1970,1981,11,"12",11940
"POINT(-61.181309 42.866877)",1970,1994,24,"25",10647
"POINT(-74.381869 45.160229)",1994,2018,24,"4",13911
"POINT(-61.56738 44.19795)",1997,2016,19,"13",11861
"POINT(-77.99944 43.75)",1978,1985,7,"8",13430
"POINT(-61.56738 44.19795)",1982,1994,12,"6",11693
"POINT(-48.33984 44.59046)",1977,2000,23,"24",14312
"POINT(-75.149444 39.05)",1982,2006,24,"23",11188
"POINT(-61.56738 44.19795)",1995,2016,21,"22",11723
"POINT(-79.361398 43.62142)",2006,2012,6,"4",13577
"POINT(-52.150931 52.188158)",1995,2004,9,"10",13125
"POINT(-58.635512 47.364248)",1983,1994,11,"12",10883
"POINT(-55.995809 46.034584)",1974,1987,13,"3",10449
"POINT(-61.56738 44.19795)",1970,1981,11,"12",12626
"POINT(-77.229936 44.152886)",1992,2012,20,"21",13584
"POINT(-73.107078 52.941847)",1970,2014,44,"45",12876
"POINT(-79.361398 43.62142)",2006,2012,6,"4",13554
"POINT(-59.348941 46.441917)",1989,1991,2,"3",11040
"POINT(-79.87106 44.866139)",1993,2007,14,"15",13024
"POINT(-65.50048 43.2532)",1982,1994,12,"13",11363
"POINT(-77.072526 44.096244)",1992,2018,26,"27",14005
"POINT(-61.56738 44.19795)",1982,1994,12,"13",11691
"POINT(-79.361398 43.62142)",2006,2012,6,"4",13493
"POINT(-69.666667 48.15)",1994,2005,11,"12",12910
"POINT(-65.50048 43.2532)",2011,2013,2,"2",12284
"POINT(-65.50048 43.2532)",1995,2016,21,"22",11726
"POINT(-72.88129 46.69751)",2020,2021,1,"2",16155
"POINT(-65.50048 43.2532)",1970,1981,11,"11",11466
"POINT(-61.56738 44.19795)",1982,1994,12,"13",12418
"POINT(-63 47)",1978,1990,12,"13",13289
"POINT(-63.802767 46.136433)",2005,2009,4,"5",15050
"POINT(-62.511072 46.018891)",2005,2010,5,"6",15114
"POINT(-62.067902 49.652037)",1972,1988,16,"8",10282
"POINT(-62.11238 46.383134)",2011,2014,3,"2",15197
"POINT(-58.452138 49.69674)",1971,1989,18,"4",10708
"POINT(-65.50048 43.2532)",1995,2016,21,"22",11430
"POINT(-71.71751 46.41901)",2016,2021,5,"6",15873
"POINT(-74.381869 45.160229)",2000,2016,16,"5",14002
"POINT(-67 43)",1970,2010,40,"41",14164
"POINT(-74.381869 45.160229)",1994,2018,24,"4",13974
"POINT(-65.50048 43.2532)",1995,2016,21,"22",11318
"POINT(-83.05 42.033333)",1976,2004,28,"28",12901
"POINT(-77.72313 43.99472)",2008,2015,7,"2",13901
"POINT(-52.782383 44.683779)",1970,1994,24,"23",10926
"POINT(-65.50048 43.2532)",1982,1994,12,"13",12471
"POINT(-61.56738 44.19795)",1986,1988,2,"2",11482
"POINT(-66.75 46.5)",1970,2014,44,"45",12664
"POINT(-61.56738 44.19795)",1982,1994,12,"13",11339
"POINT(-65.50048 43.2532)",1995,2016,21,"22",11465
"POINT(-63.902612 46.237205)",2001,2006,5,"6",10080
"POINT(-52.782383 44.683779)",1970,1994,24,"22",10257
"POINT(-71.093778 40.671798)",1982,2012,30,"31",14201
"POINT(-84.499722 49.25)",1995,2005,10,"11",9971
"POINT(-68.526458 40.575228)",1964,2016,52,"53",14630
"POINT(-68.615921 41.275324)",1963,2005,42,"43",14299
"POINT(-77.547686 43.947746)",1992,2018,26,"27",13748
"POINT(-65.50048 43.2532)",1970,1981,11,"12",12416
"POINT(-61.56738 44.19795)",1995,2016,21,"22",11690
"POINT(-57.690888 43.437611)",1970,1993,23,"24",10586
"POINT(-74.58861 36.44722)",1985,2014,29,"30",14604
"POINT(-61.56738 44.19795)",1982,1994,12,"6",11960
"POINT(-50.521046 49.772834)",1975,2006,31,"32",14534
"POINT(-64.11454 46.1827)",2009,2010,1,"2",15096
"POINT(-65.50048 43.2532)",1986,1988,2,"2",11984
"POINT(-67 43)",1970,2010,40,"41",14139
"POINT(-61.56738 44.19795)",1970,1981,11,"12",11874
"POINT(-71.71751 46.41901)",2016,2021,5,"6",16189
"POINT(-71.71751 46.41901)",2016,2021,5,"6",16030
"POINT(-63.66575 45.8547)",2006,2010,4,"4",15793
"POINT(-72.88129 46.69751)",2016,2020,4,"2",16131
"POINT(-67.064717 44.266029)",1971,1993,22,"10",10826
"POINT(-68.526458 40.575228)",1982,2016,34,"35",14619
"POINT(-65.50048 43.2532)",1982,1994,12,"13",12622
"POINT(-62.90725 46.058533)",2005,2010,5,"6",15082
"POINT(-59.348941 46.441917)",1977,1991,14,"4",10979
"POINT(-79.85068 43.28331)",2006,2015,9,"5",13902
"POINT(-84.499722 49.25)",1995,2005,10,"11",9974
"POINT(-65.098835 42.729563)",1972,1993,21,"4",10813
"POINT(-61.56738 44.19795)",1988,1994,6,"3",11333
"POINT(-52.782383 44.683779)",1970,1994,24,"12",11063
"POINT(-71.71751 46.41901)",2016,2021,5,"4",15893
"POINT(-62.814813 46.967671)",1981,2009,28,"29",14107
"POINT(-65.63232 43.2452)",1970,2010,40,"41",14136
"POINT(-76.794435 44.062208)",1992,2012,20,"21",13454
"POINT(-61.56738 44.19795)",1995,2016,21,"22",11588
"POINT(-86 50)",1970,2014,44,"45",12838
"POINT(-66.214847 41.627502)",1980,1993,13,"11",11009
"POINT(-63 43)",1965,2006,41,"42",11229
"POINT(-63.902612 46.237205)",2001,2006,5,"6",10093
"POINT(-61.28389 47.21917)",1987,2011,24,"25",11205
"POINT(-77.59299 44.01301)",2001,2015,14,"3",13900
"POINT(-52.782383 44.683779)",1975,1990,15,"7",10811
"POINT(-71.71751 46.41901)",2018,2021,3,"4",15889
"POINT(-64.861867 46.665292)",2006,2010,4,"5",15079
"POINT(-55.3 46)",1959,1993,34,"35",13180
"POINT(-77.229936 44.152886)",1992,2018,26,"27",13712
"POINT(-77.072526 44.096244)",1992,2018,26,"27",13609
"POINT(-82.81667 42.16667)",1992,1994,2,"3",13007
"POINT(-61.56738 44.19795)",1970,1980,10,"6",12450
"POINT(-61.896111 47.392778)",1972,2005,33,"27",14113
"POINT(-65.50048 43.2532)",1982,1994,12,"13",11665
"POINT(-77.229936 44.152886)",1992,2018,26,"27",13652
"POINT(-65.562778 46.995278)",2011,2014,3,"2",15177
"POINT(-67.5 40.4)",1955,1987,32,"33",13131
"POINT(-61.181309 42.866877)",1970,1983,13,"10",10794
"POINT(-47.89333 50.44083)",1983,2018,35,"36",14165
"POINT(-74.381869 45.160229)",1984,2008,24,"5",14017
"POINT(-78.733333 50.2)",2001,2009,8,"9",12927
"POINT(-61.017433 46.6243)",2011,2014,3,"2",15183
"POINT(-61.56738 44.19795)",2010,2014,4,"2",11629
"POINT(-61.181309 42.866877)",1970,1993,23,"24",10585
"POINT(-70.87637 46.85767)",2017,2021,4,"5",16180
"POINT(-80.41667 42.57944)",1988,1991,3,"4",12983
"POINT(-61.56738 44.19795)",1995,2016,21,"22",11926
"POINT(-58.452138 49.69674)",1973,1992,19,"7",10967
"POINT(-57.05 51)",1971,1995,24,"25",13190
"POINT(-69.041914 40.95268)",1984,2016,32,"33",14671
"POINT(-70.87637 46.85767)",2016,2021,5,"6",16041
"POINT(-64.965766 47.341712)",2011,2014,3,"2",15178
"POINT(-64.554866 46.218937)",2011,2014,3,"2",15612
"POINT(-61.56738 44.19795)",1995,2016,21,"22",11899
"POINT(-77.547686 43.947746)",1992,2018,26,"27",14028
"POINT(-77.229936 44.152886)",1992,2018,26,"27",13767
"POINT(-86 50)",1970,2014,44,"45",12857
"POINT(-61.181309 42.866877)",1970,1994,24,"20",10294
"POINT(-63.06152 46.75491)",1970,2011,41,"42",14132
"POINT(-71.736244 43.961609)",2012,2018,6,"5",13095
"POINT(-69.041914 40.95268)",1967,2014,47,"48",14589
"POINT(-83.05 42.033333)",1975,2004,29,"29",12916
"POINT(-65.50048 43.2532)",1995,2016,21,"22",12087
"POINT(-65.50048 43.2532)",1970,1981,11,"12",12069
"POINT(-77.547686 43.947746)",1992,2012,20,"21",13537
"POINT(-65.50048 43.2532)",1982,1994,12,"13",12222
"POINT(-68.615921 41.275324)",1963,2005,42,"43",14272
"POINT(-65.562778 46.995278)",2006,2010,4,"3",15690
"POINT(-62.735984 45.290147)",1970,2014,44,"45",12877
"POINT(-65.50048 43.2532)",1982,1992,10,"6",12378
"POINT(-63.728047 47.637685)",1973,1994,21,"12",11015
"POINT(-61.56738 44.19795)",1970,1981,11,"12",11618
"POINT(-61.87121 45.68314)",2011,2014,3,"2",15755
"POINT(-59 44.1)",1976,1990,14,"15",13153
"POINT(-79.038014 58.750352)",1985,2008,23,"5",11254
"POINT(-61.56738 44.19795)",1982,1994,12,"13",12102
"POINT(-58.635512 47.364248)",1971,1994,23,"22",10539
"POINT(-77.547686 43.947746)",1992,2018,26,"27",13627
"POINT(-68.526458 40.575228)",1982,2016,34,"35",14479
"POINT(-65.50048 43.2532)",1970,1981,11,"12",12481
"POINT(-61.56738 44.19795)",1995,2016,21,"22",12224
"POINT(-74.381869 45.160229)",1984,2016,32,"16",13756
"POINT(-61.56738 44.19795)",1970,1981,11,"12",12353
"POINT(-65.50048 43.2532)",1995,2016,21,"16",12485
"POINT(-68.615921 41.275324)",1950,2007,57,"58",14459
"POINT(-65.50048 43.2532)",1996,2016,20,"15",11449
"POINT(-69 43)",1967,1989,22,"23",13398
"POINT(-65.50048 43.2532)",1995,2016,21,"22",11820
"POINT(-69.041914 40.95268)",1969,2008,39,"40",14756
"POINT(-61.455567 46.07815)",2004,2010,6,"6",15465
"POINT(-65.50048 43.2532)",1996,2012,16,"8",12504
"POINT(-65.50097 43.15568)",1988,2009,21,"22",14106
"POINT(-51 49.15)",1980,1996,16,"17",13388
"POINT(-70.87637 46.85767)",2016,2021,5,"6",16062
"POINT(-55.995809 46.034584)",1970,1994,24,"24",11076
"POINT(-52.121122 50.695322)",1970,1994,24,"16",10327
"POINT(-61.56738 44.19795)",1982,1994,12,"13",11900
"POINT(-61.56738 44.19795)",1973,1980,7,"4",11720
"POINT(-52.121122 50.695322)",1978,1994,16,"8",10378
"POINT(-57.854 44.91813)",1970,2002,32,"33",14256
"POINT(-60.3 44.1)",1967,1990,23,"24",13227
"POINT(-63.446958 46.46855)",2011,2014,3,"2",15726
"POINT(-72.88129 46.69751)",2016,2021,5,"6",16198
"POINT(-67.064717 44.266029)",1971,1994,23,"12",10613
"POINT(-59.348941 46.441917)",1970,1994,24,"25",10508
"POINT(-63.802767 46.136433)",2005,2010,5,"5",15574
"POINT(-65.50048 43.2532)",1982,1992,10,"6",12645
"POINT(-52.121122 50.695322)",1970,1994,24,"23",10213
"POINT(-67.064717 44.266029)",1971,1994,23,"8",10292
"POINT(-65.50048 43.2532)",1998,2009,11,"7",11505
"POINT(-61.56738 44.19795)",1995,2016,21,"22",11729
"POINT(-61.56738 44.19795)",1996,2016,20,"11",11686
"POINT(-79.361398 43.62142)",2006,2012,6,"4",13450
"POINT(-52.757812 52.054271)",1995,2009,14,"15",14909
"POINT(-64.209251 44.537006)",1985,2012,27,"19",11300
"POINT(-63.466588 46.348013)",1969,2014,45,"46",11152
"POINT(-63.427139 46.193528)",2011,2014,3,"2",15382
"POINT(-61.56738 44.19795)",1982,1994,12,"13",12625
"POINT(-72.34455 47.18667)",2001,2013,12,"6",11166
"POINT(-61.164851 45.857738)",1995,1997,2,"3",14089
"POINT(-67.064717 44.266029)",1971,1994,23,"17",10400
"POINT(-60.3 44.1)",1967,1990,23,"24",13396
"POINT(-52.782383 44.683779)",1970,1993,23,"14",10682
"POINT(-83.6375 56.42278)",1985,2005,20,"5",13449
"POINT(-78.523333 45.595278)",1952,1995,43,"43",12954
"POINT(-64.873712 47.473463)",2005,2010,5,"6",15269
"POINT(-63.728047 47.637685)",1970,1994,24,"25",10170
"POINT(-61.56738 44.19795)",1983,1993,10,"8",12053
"POINT(-85.58269 49.249515)",1981,1984,3,"4",15820
"POINT(-65.50048 43.2532)",2001,2014,13,"7",12192
"POINT(-50.28156 53.257559)",1995,2009,14,"15",14839
"POINT(-68.615921 41.275324)",1963,2009,46,"47",14625
"POINT(-63 47)",1997,2016,19,"13",10055
"POINT(-52.121122 50.695322)",1987,1994,7,"6",10335
"POINT(-63.06152 46.75491)",1978,2018,40,"41",14663
"POINT(-74.018383 39.10066)",1982,2015,33,"34",14789
"POINT(-61.87121 45.68314)",2011,2014,3,"2",15680
"POINT(-61.164851 45.857738)",1995,1997,2,"3",14065
"POINT(-65.50048 43.2532)",1982,1994,12,"13",12590
"POINT(-64.573724 46.34102)",2004,2010,6,"7",15093
"POINT(-67.5 40.4)",1955,1987,32,"33",13341
"POINT(-61.56738 44.19795)",1995,2016,21,"22",11700
"POINT(-65.50048 43.2532)",1995,2016,21,"16",12218
