Species Name,Scientific Name Authorship,Kingdom,Phylum,Class,Order,Family,Genus,Species,Subspecies
"Pogonatum urnigerum Palisot de Beauvois, 1805","Palisot de Beauvois, 1805",Plantae,Bryophyta,Bryopsida,Polytrichales,Polytrichaceae,Pogonatum,Pogonatum urnigerum,
Lepidozia reptans (L.) Dumort.,Dumort. (L.),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lepidoziaceae,Lepidozia,Lepidozia reptans,
Barbilophozia barbata (Schmidel ex Schreb.) Loeske,Loeske (Schmidel ex Schreb.),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Anastrophyllaceae,Barbilophozia,Barbilophozia barbata,
Sphagnum apiculatum,,Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum apiculatum,
"Schistidium agassizii Sullivant & Lesquereux in Sullivant, 1856","Sullivant & Lesquereux in Sullivant, 1856",Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Schistidium,Schistidium agassizii,
"Grimmia anodon Bruch & W. P. Schimper in B.S.G., 1845","Bruch & W. P. Schimper in B.S.G., 1845",Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Grimmia,Grimmia anodon,
"Tetraphis pellucida Hedwig, 1801","Hedwig, 1801",Plantae,Bryophyta,Bryopsida,Tetraphidales,Tetraphidaceae,Tetraphis,Tetraphis pellucida,
Cephalozia pleniceps (Aust.) Lindb.,Lindb. (Aust.),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Cephaloziaceae,Cephalozia,Cephalozia pleniceps,
"Sphagnum torreyanum Sullivant, 1849","Sullivant, 1849",Plantae,Bryophyta,Sphagnopsida,Sphagnales,Sphagnaceae,Sphagnum,Sphagnum torreyanum,
"Ulota crispa Bridel, 1819","Bridel, 1819",Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Ulota,Ulota crispa,
"Orthotrichum speciosum Nees in Sturm, 1819","Nees in Sturm, 1819",Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Orthotrichum,Orthotrichum speciosum,
Bryum algovicum,,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Bryum,Bryum algovicum,
"Hygrohypnum luridum Jennings, 1913","Jennings, 1913",Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Hygrohypnum,Hygrohypnum luridum,
"Hypnum vaucheri Lesquereux, 1846","Lesquereux, 1846",Plantae,Bryophyta,Bryopsida,Hypnales,Hypnaceae,Hypnum,Hypnum vaucheri,
"Polytrichum swartzii C. J. Hartman, 1849","C. J. Hartman, 1849",Plantae,Bryophyta,Bryopsida,Polytrichales,Polytrichaceae,Polytrichum,Polytrichum swartzii,
Pellia neesiana (Gottsche) Limpr.,Limpr. (Gottsche),Plantae,Marchantiophyta,Jungermanniopsida,Pelliales,Pelliaceae,Pellia,Pellia neesiana,
Marsupella arctica (Berggr.) Bryhn & Kaal.,Bryhn & Kaal. (Berggr.),Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Gymnomitriaceae,Marsupella,Marsupella arctica,
"Calliergonella lindbergii HedenÃ¤s, 1990","HedenÃ¤s, 1990",Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Calliergonella,Calliergonella lindbergii,
Drepanocladus revolvens (Sw.) Warnst.,Warnst. (Sw.),Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Drepanocladus,Drepanocladus revolvens,
Rhizomnium pseudopunctatum (Bruch & Schimp.) T.J.Kop.,T.J.Kop. (Bruch & Schimp.),Plantae,Bryophyta,Bryopsida,Bryales,Mniaceae,Rhizomnium,Rhizomnium pseudopunctatum,
"Amphidium lapponicum W. P. Schimper, 1856","W. P. Schimper, 1856",Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Amphidium,Amphidium lapponicum,
