"polygon_id","ts_count","taxa_count","geom"
855354,"0","0","MULTIPOLYGON(((-73.03677039069333 53.27826084269948,-73.4859280327531 53.43303553523545,-73.4859280327531 53.74090104049521,-73.03677039069333 53.89399371533502,-72.58761274863357 53.74090104049521,-72.58761274863357 53.43303553523545,-73.03677039069333 53.27826084269948)))"
855355,"0","0","MULTIPOLYGON(((-73.03677039069333 54.19850365951542,-73.4859280327531 54.34992286598044,-73.4859280327531 54.65109468086872,-73.03677039069333 54.80084929792614,-72.58761274863357 54.65109468086872,-72.58761274863357 54.34992286598044,-73.03677039069333 54.19850365951542)))"
855356,"0","0","MULTIPOLYGON(((-73.03677039069333 55.098701058943526,-73.4859280327531 55.24680027961811,-73.4859280327531 55.54135067495744,-73.03677039069333 55.68780399105903,-72.58761274863357 55.54135067495744,-72.58761274863357 55.24680027961811,-73.03677039069333 55.098701058943526)))"
855357,"0","0","MULTIPOLYGON(((-73.03677039069333 55.9790722914612,-73.4859280327531 56.123889478634865,-73.4859280327531 56.41189550781593,-73.03677039069333 56.55508661092018,-72.58761274863357 56.41189550781593,-72.58761274863357 56.123889478634865,-73.03677039069333 55.9790722914612)))"
855358,"0","0","MULTIPOLYGON(((-73.03677039069333 56.839850716659654,-73.4859280327531 56.98142603547739,-73.4859280327531 57.26296906137591,-73.03677039069333 57.40293913666191,-72.58761274863357 57.26296906137591,-72.58761274863357 56.98142603547739,-73.03677039069333 56.839850716659654)))"
855359,"0","0","MULTIPOLYGON(((-73.03677039069333 57.681282394574936,-73.4859280327531 57.81965799444261,-73.4859280327531 58.09482323759508,-73.03677039069333 58.23161534424471,-72.58761274863357 58.09482323759508,-72.58761274863357 57.81965799444261,-73.03677039069333 57.681282394574936)))"
855360,"0","0","MULTIPOLYGON(((-73.03677039069333 58.503624741029995,-73.4859280327531 58.63884453781967,-73.4859280327531 58.90772064628476,-73.03677039069333 59.04137950514466,-72.58761274863357 58.90772064628476,-72.58761274863357 58.63884453781967,-73.03677039069333 58.503624741029995)))"
855361,"0","0","MULTIPOLYGON(((-73.03677039069333 59.307145248161845,-73.4859280327531 59.43925471735169,-73.4859280327531 59.70193335847631,-73.03677039069333 59.83250515068524,-72.58761274863357 59.70193335847631,-72.58761274863357 59.43925471735169,-73.03677039069333 59.307145248161845)))"
855362,"0","0","MULTIPOLYGON(((-73.03677039069333 60.09212027069717,-73.4859280327531 60.22116625148502,-73.4859280327531 60.47774172561073,-73.03677039069333 60.605273902188486,-72.58761274863357 60.47774172561073,-72.58761274863357 60.22116625148502,-73.03677039069333 60.09212027069717)))"
855363,"0","0","MULTIPOLYGON(((-73.03677039069333 60.85883387799965,-73.4859280327531 60.98486438834694,-73.4859280327531 61.23543326433037,-73.03677039069333 61.359974366647215,-72.58761274863357 61.23543326433037,-72.58761274863357 60.98486438834694,-73.03677039069333 60.85883387799965)))"
855364,"0","0","MULTIPOLYGON(((-73.03677039069333 61.607576771439966,-73.4859280327531 61.73064083392938,-73.4859280327531 61.97530160621213,-73.03677039069333 62.096901097190106,-72.58761274863357 61.97530160621213,-72.58761274863357 61.73064083392938,-73.03677039069333 61.607576771439966)))"
855365,"74","74","MULTIPOLYGON(((-72.58761274863357 44.62317712958087,-73.03677039069333 44.80745356368022,-73.03677039069333 45.17424592827279,-72.58761274863357 45.35676185632765,-72.13845510657382 45.17424592827279,-72.13845510657382 44.80745356368022,-72.58761274863357 44.62317712958087)))"
855366,"0","0","MULTIPOLYGON(((-72.58761274863357 45.72003337687708,-73.03677039069333 45.90078910917727,-73.03677039069333 46.2605410411582,-72.58761274863357 46.43953751872483,-72.13845510657382 46.2605410411582,-72.13845510657382 45.90078910917727,-72.58761274863357 45.72003337687708)))"
855367,"56","55","MULTIPOLYGON(((-72.58761274863357 46.795772360332826,-73.03677039069333 46.97301113617428,-73.03677039069333 47.32573259083572,-72.58761274863357 47.50121581120846,-72.13845510657382 47.32573259083572,-72.13845510657382 46.97301113617428,-72.58761274863357 46.795772360332826)))"
855368,"0","0","MULTIPOLYGON(((-72.58761274863357 47.850428750131066,-73.03677039069333 48.024159135835944,-73.03677039069333 48.3698695606592,-72.58761274863357 48.54185038840175,-72.13845510657382 48.3698695606592,-72.13845510657382 48.024159135835944,-72.58761274863357 47.850428750131066)))"
855369,"0","0","MULTIPOLYGON(((-72.58761274863357 48.884065394003045,-73.03677039069333 49.0543004778452,-73.03677039069333 49.3930282153543,-72.58761274863357 49.56152188828269,-72.13845510657382 49.3930282153543,-72.13845510657382 49.0543004778452,-72.58761274863357 48.884065394003045)))"
855370,"0","0","MULTIPOLYGON(((-72.58761274863357 49.89677152835408,-73.03677039069333 50.06352862398913,-73.03677039069333 50.39531032037834,-72.58761274863357 50.56033615484632,-72.13845510657382 50.39531032037834,-72.13845510657382 50.06352862398913,-72.58761274863357 49.89677152835408)))"
855371,"0","0","MULTIPOLYGON(((-72.58761274863357 50.88866100833348,-73.03677039069333 51.05196136232246,-73.03677039069333 51.37684138502317,-72.58761274863357 51.538422486042094,-72.13845510657382 51.37684138502317,-72.13845510657382 51.05196136232246,-72.58761274863357 50.88866100833348)))"
855372,"0","0","MULTIPOLYGON(((-72.58761274863357 51.85987056614272,-73.03677039069333 52.01973907100145,-73.03677039069333 52.33776893795314,-72.58761274863357 52.49593191547987,-72.13845510657382 52.33776893795314,-72.13845510657382 52.01973907100145,-72.58761274863357 51.85987056614272)))"
855373,"0","0","MULTIPOLYGON(((-72.58761274863357 52.81055810568268,-73.03677039069333 52.96702301969378,-73.03677039069333 53.27826084269948,-72.58761274863357 53.43303553523545,-72.13845510657382 53.27826084269948,-72.13845510657382 52.96702301969378,-72.58761274863357 52.81055810568268)))"
855374,"0","0","MULTIPOLYGON(((-72.58761274863357 53.74090104049521,-73.03677039069333 53.89399371533502,-73.03677039069333 54.19850365951542,-72.58761274863357 54.34992286598044,-72.13845510657382 54.19850365951542,-72.13845510657382 53.89399371533502,-72.58761274863357 53.74090104049521)))"
855375,"0","0","MULTIPOLYGON(((-72.58761274863357 54.65109468086872,-73.03677039069333 54.80084929792614,-73.03677039069333 55.098701058943526,-72.58761274863357 55.24680027961811,-72.13845510657382 55.098701058943526,-72.13845510657382 54.80084929792614,-72.58761274863357 54.65109468086872)))"
855376,"0","0","MULTIPOLYGON(((-72.58761274863357 55.54135067495744,-73.03677039069333 55.68780399105903,-73.03677039069333 55.9790722914612,-72.58761274863357 56.123889478634865,-72.13845510657382 55.9790722914612,-72.13845510657382 55.68780399105903,-72.58761274863357 55.54135067495744)))"
855377,"0","0","MULTIPOLYGON(((-72.58761274863357 56.41189550781593,-73.03677039069333 56.55508661092018,-73.03677039069333 56.839850716659654,-72.58761274863357 56.98142603547739,-72.13845510657382 56.839850716659654,-72.13845510657382 56.55508661092018,-72.58761274863357 56.41189550781593)))"
855378,"0","0","MULTIPOLYGON(((-72.58761274863357 57.26296906137591,-73.03677039069333 57.40293913666191,-73.03677039069333 57.681282394574936,-72.58761274863357 57.81965799444261,-72.13845510657382 57.681282394574936,-72.13845510657382 57.40293913666191,-72.58761274863357 57.26296906137591)))"
855379,"0","0","MULTIPOLYGON(((-72.58761274863357 58.09482323759508,-73.03677039069333 58.23161534424471,-73.03677039069333 58.503624741029995,-72.58761274863357 58.63884453781967,-72.13845510657382 58.503624741029995,-72.13845510657382 58.23161534424471,-72.58761274863357 58.09482323759508)))"
855380,"0","0","MULTIPOLYGON(((-72.58761274863357 58.90772064628476,-73.03677039069333 59.04137950514466,-73.03677039069333 59.307145248161845,-72.58761274863357 59.43925471735169,-72.13845510657382 59.307145248161845,-72.13845510657382 59.04137950514466,-72.58761274863357 58.90772064628476)))"
855381,"0","0","MULTIPOLYGON(((-72.58761274863357 59.70193335847631,-73.03677039069333 59.83250515068524,-73.03677039069333 60.09212027069717,-72.58761274863357 60.22116625148502,-72.13845510657382 60.09212027069717,-72.13845510657382 59.83250515068524,-72.58761274863357 59.70193335847631)))"
855382,"0","0","MULTIPOLYGON(((-72.58761274863357 60.47774172561073,-73.03677039069333 60.605273902188486,-73.03677039069333 60.85883387799965,-72.58761274863357 60.98486438834694,-72.13845510657382 60.85883387799965,-72.13845510657382 60.605273902188486,-72.58761274863357 60.47774172561073)))"
855383,"0","0","MULTIPOLYGON(((-72.58761274863357 61.23543326433037,-73.03677039069333 61.359974366647215,-73.03677039069333 61.607576771439966,-72.58761274863357 61.73064083392938,-72.13845510657382 61.607576771439966,-72.13845510657382 61.359974366647215,-72.58761274863357 61.23543326433037)))"
855384,"0","0","MULTIPOLYGON(((-72.58761274863357 61.97530160621213,-73.03677039069333 62.096901097190106,-73.03677039069333 62.33864526623141,-72.58761274863357 62.458792744560206,-72.13845510657382 62.33864526623141,-72.13845510657382 62.096901097190106,-72.58761274863357 61.97530160621213)))"
855385,"0","0","MULTIPOLYGON(((-72.13845510657382 45.17424592827279,-72.58761274863357 45.35676185632765,-72.58761274863357 45.72003337687708,-72.13845510657382 45.90078910917727,-71.68929746451406 45.72003337687708,-71.68929746451406 45.35676185632765,-72.13845510657382 45.17424592827279)))"
855386,"2","2","MULTIPOLYGON(((-72.13845510657382 46.2605410411582,-72.58761274863357 46.43953751872483,-72.58761274863357 46.795772360332826,-72.13845510657382 46.97301113617428,-71.68929746451406 46.795772360332826,-71.68929746451406 46.43953751872483,-72.13845510657382 46.2605410411582)))"
855387,"0","0","MULTIPOLYGON(((-72.13845510657382 47.32573259083572,-72.58761274863357 47.50121581120846,-72.58761274863357 47.850428750131066,-72.13845510657382 48.024159135835944,-71.68929746451406 47.850428750131066,-71.68929746451406 47.50121581120846,-72.13845510657382 47.32573259083572)))"
855388,"0","0","MULTIPOLYGON(((-72.13845510657382 48.3698695606592,-72.58761274863357 48.54185038840175,-72.58761274863357 48.884065394003045,-72.13845510657382 49.0543004778452,-71.68929746451406 48.884065394003045,-71.68929746451406 48.54185038840175,-72.13845510657382 48.3698695606592)))"
855389,"0","0","MULTIPOLYGON(((-72.13845510657382 49.3930282153543,-72.58761274863357 49.56152188828269,-72.58761274863357 49.89677152835408,-72.13845510657382 50.06352862398913,-71.68929746451406 49.89677152835408,-71.68929746451406 49.56152188828269,-72.13845510657382 49.3930282153543)))"
855390,"0","0","MULTIPOLYGON(((-72.13845510657382 50.39531032037834,-72.58761274863357 50.56033615484632,-72.58761274863357 50.88866100833348,-72.13845510657382 51.05196136232246,-71.68929746451406 50.88866100833348,-71.68929746451406 50.56033615484632,-72.13845510657382 50.39531032037834)))"
855391,"0","0","MULTIPOLYGON(((-72.13845510657382 51.37684138502317,-72.58761274863357 51.538422486042094,-72.58761274863357 51.85987056614272,-72.13845510657382 52.01973907100145,-71.68929746451406 51.85987056614272,-71.68929746451406 51.538422486042094,-72.13845510657382 51.37684138502317)))"
855392,"0","0","MULTIPOLYGON(((-72.13845510657382 52.33776893795314,-72.58761274863357 52.49593191547987,-72.58761274863357 52.81055810568268,-72.13845510657382 52.96702301969378,-71.68929746451406 52.81055810568268,-71.68929746451406 52.49593191547987,-72.13845510657382 52.33776893795314)))"
855393,"0","0","MULTIPOLYGON(((-72.13845510657382 53.27826084269948,-72.58761274863357 53.43303553523545,-72.58761274863357 53.74090104049521,-72.13845510657382 53.89399371533502,-71.68929746451406 53.74090104049521,-71.68929746451406 53.43303553523545,-72.13845510657382 53.27826084269948)))"
855394,"0","0","MULTIPOLYGON(((-72.13845510657382 54.19850365951542,-72.58761274863357 54.34992286598044,-72.58761274863357 54.65109468086872,-72.13845510657382 54.80084929792614,-71.68929746451406 54.65109468086872,-71.68929746451406 54.34992286598044,-72.13845510657382 54.19850365951542)))"
855395,"0","0","MULTIPOLYGON(((-72.13845510657382 55.098701058943526,-72.58761274863357 55.24680027961811,-72.58761274863357 55.54135067495744,-72.13845510657382 55.68780399105903,-71.68929746451406 55.54135067495744,-71.68929746451406 55.24680027961811,-72.13845510657382 55.098701058943526)))"
855396,"0","0","MULTIPOLYGON(((-72.13845510657382 55.9790722914612,-72.58761274863357 56.123889478634865,-72.58761274863357 56.41189550781593,-72.13845510657382 56.55508661092018,-71.68929746451406 56.41189550781593,-71.68929746451406 56.123889478634865,-72.13845510657382 55.9790722914612)))"
855397,"0","0","MULTIPOLYGON(((-72.13845510657382 56.839850716659654,-72.58761274863357 56.98142603547739,-72.58761274863357 57.26296906137591,-72.13845510657382 57.40293913666191,-71.68929746451406 57.26296906137591,-71.68929746451406 56.98142603547739,-72.13845510657382 56.839850716659654)))"
855398,"0","0","MULTIPOLYGON(((-72.13845510657382 57.681282394574936,-72.58761274863357 57.81965799444261,-72.58761274863357 58.09482323759508,-72.13845510657382 58.23161534424471,-71.68929746451406 58.09482323759508,-71.68929746451406 57.81965799444261,-72.13845510657382 57.681282394574936)))"
855399,"0","0","MULTIPOLYGON(((-72.13845510657382 58.503624741029995,-72.58761274863357 58.63884453781967,-72.58761274863357 58.90772064628476,-72.13845510657382 59.04137950514466,-71.68929746451406 58.90772064628476,-71.68929746451406 58.63884453781967,-72.13845510657382 58.503624741029995)))"
855400,"0","0","MULTIPOLYGON(((-72.13845510657382 59.307145248161845,-72.58761274863357 59.43925471735169,-72.58761274863357 59.70193335847631,-72.13845510657382 59.83250515068524,-71.68929746451406 59.70193335847631,-71.68929746451406 59.43925471735169,-72.13845510657382 59.307145248161845)))"
855401,"0","0","MULTIPOLYGON(((-72.13845510657382 60.09212027069717,-72.58761274863357 60.22116625148502,-72.58761274863357 60.47774172561073,-72.13845510657382 60.605273902188486,-71.68929746451406 60.47774172561073,-71.68929746451406 60.22116625148502,-72.13845510657382 60.09212027069717)))"
855402,"0","0","MULTIPOLYGON(((-72.13845510657382 60.85883387799965,-72.58761274863357 60.98486438834694,-72.58761274863357 61.23543326433037,-72.13845510657382 61.359974366647215,-71.68929746451406 61.23543326433037,-71.68929746451406 60.98486438834694,-72.13845510657382 60.85883387799965)))"
855403,"0","0","MULTIPOLYGON(((-72.13845510657382 61.607576771439966,-72.58761274863357 61.73064083392938,-72.58761274863357 61.97530160621213,-72.13845510657382 62.096901097190106,-71.68929746451406 61.97530160621213,-71.68929746451406 61.73064083392938,-72.13845510657382 61.607576771439966)))"
855404,"0","0","MULTIPOLYGON(((-71.68929746451406 44.62317712958087,-72.13845510657382 44.80745356368022,-72.13845510657382 45.17424592827279,-71.68929746451406 45.35676185632765,-71.2401398224543 45.17424592827279,-71.2401398224543 44.80745356368022,-71.68929746451406 44.62317712958087)))"
855405,"88","88","MULTIPOLYGON(((-71.68929746451406 45.72003337687708,-72.13845510657382 45.90078910917727,-72.13845510657382 46.2605410411582,-71.68929746451406 46.43953751872483,-71.2401398224543 46.2605410411582,-71.2401398224543 45.90078910917727,-71.68929746451406 45.72003337687708)))"
855406,"0","0","MULTIPOLYGON(((-71.68929746451406 46.795772360332826,-72.13845510657382 46.97301113617428,-72.13845510657382 47.32573259083572,-71.68929746451406 47.50121581120846,-71.2401398224543 47.32573259083572,-71.2401398224543 46.97301113617428,-71.68929746451406 46.795772360332826)))"
855407,"0","0","MULTIPOLYGON(((-71.68929746451406 47.850428750131066,-72.13845510657382 48.024159135835944,-72.13845510657382 48.3698695606592,-71.68929746451406 48.54185038840175,-71.2401398224543 48.3698695606592,-71.2401398224543 48.024159135835944,-71.68929746451406 47.850428750131066)))"
855408,"0","0","MULTIPOLYGON(((-71.68929746451406 48.884065394003045,-72.13845510657382 49.0543004778452,-72.13845510657382 49.3930282153543,-71.68929746451406 49.56152188828269,-71.2401398224543 49.3930282153543,-71.2401398224543 49.0543004778452,-71.68929746451406 48.884065394003045)))"
